"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"2563","Arabian Coffee","Coffea arabica","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",174149937,2018-07-31,"EN","3.1","A3b","A3b",35,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"No","49440-50294","107251-283817,283817","13500000000-19500000000",NA,2,0.285714285714286,6,0,0,NA,3.42857142857143,584
"2564","Beauty Snake","Elaphe taeniura","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE",2055202,2016-12-27,"VU","3.1","A2d","A2d",12,"Decreasing","Yes","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2565","Malayan Sun Bear","Helarctos malayanus","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",123798233,2016-02-05,"VU","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",12,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2566","Darkfinned Numbfish","Narcine maculata","CHORDATA","CHONDRICHTHYES","TORPEDINIFORMES","NARCINIDAE",124506650,2020-05-05,"VU","3.1","A2d","A2d",12,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2567","Reticulate Whipray","Himantura uarnak","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",124528737,2020-11-27,"EN","3.1","A2d","A2d",36,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.277777777777778,6,0,0,NA,3.33333333333333,588
"2568","Serow","Capricornis sumatraensis","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",162916910,2020-02-18,"VU","3.1","A2cd","A2cd",12,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2569",NA,"Acropora donei","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165780624,2023-04-27,"EN","3.1","A3ce","A3ce",36,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.277777777777778,6,0,0,NA,3.33333333333333,588
"2570",NA,"Acropora desalwii","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165867805,2023-04-27,"VU","3.1","A3ce","A3ce",12,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2571","Brown Numbfish","Narcine timlei","CHORDATA","CHONDRICHTHYES","TORPEDINIFORMES","NARCINIDAE",178201830,2020-10-09,"VU","3.1","A2d","A2d",12,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2572","Aleutian Tern","Onychoprion aleuticus","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",178964431,2020-08-28,"VU","3.1","A2bcde+3bcde+4cde","A2bcde+3bcde+4cde",12,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"225000","31000",NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
"2573","Great Hornbill","Buceros bicornis","CHORDATA","AVES","BUCEROTIFORMES","BUCEROTIDAE",184603863,2020-09-08,"VU","3.1","A3cd+4cd","A3cd+4cd",12,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"10300000","13000-27000",NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,588
