"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"204",NA,"Psychotria arborea","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",157626384,2020-08-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"40","39000",NA,"10",1,5,1,3,15,193,15,NA
"205",NA,"Octolobus angustatus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",192780639,2020-12-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"No","64","117663",NA,"7-9",1,5,1,3,15,193,15,NA
"206",NA,"Craterispermum capitatum","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",195905841,2021-02-03,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",4,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"52","1154532",NA,"7",1,2.5,2,3,15,193,7.5,NA
"207",NA,"Cuviera truncata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",242557364,2023-10-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Stable",NA,"Yes",NA,NA,NA,NA,NA,"40","252730",NA,"9",1,5,1,3,15,193,15,NA
"208",NA,"Bathygobius burtoni","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE",21912374,2014-07-15,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",6,"Unknown",NA,NA,NA,NA,NA,NA,NA,"150",NA,NA,"5",2,1.66666666666667,1,4,13.3333333333333,208,13.3333333333333,NA
"209",NA,"Afropectinariella pungens","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",16222907,2014-03-13,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",5,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"130","541425",NA,"10",1,2,2,3,12,209,6,NA
"210",NA,"Uvariodendron angustifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",133045317,2022-01-13,"VU","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",5,"Decreasing",NA,"Yes","Yes",NA,"Yes",NA,NA,"52","241272",NA,"10",1,2,2,3,12,209,6,NA
"211",NA,"Neolemonniera batesii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",174513950,2020-11-17,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",5,"Unknown","Yes","Yes","Yes","Yes","Yes","Yes",NA,"44","502028",NA,"8",1,2,2,3,12,209,6,NA
"212","Four-horned Chameleon","Trioceros quadricornis","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",1345774,2015-08-10,"VU","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"No","Yes",NA,NA,"1000","13300",NA,NA,1,5,2,1,10,212,10,NA
"213",NA,"Trioceros serratus","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",2771710,2015-08-09,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"13400",NA,NA,1,5,2,1,10,212,10,NA
"214",NA,"Allexis cauliflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","VIOLACEAE",9685884,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"215",NA,"Piptostigma giganteum","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",9722713,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"216",NA,"Drypetes obanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PUTRANJIVACEAE",9723248,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"217",NA,"Calpocalyx cauliflorus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9724244,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"218",NA,"Belonophora talbotii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",9725333,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"219",NA,"Ixora nigerica","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",9725638,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"220",NA,"Cola gigas","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",9726004,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"221",NA,"Scaphopetalum parvifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",9726251,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,212,10,NA
"222",NA,"Garcinia staudtii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",9888354,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"223",NA,"Garcinia brevipedicellata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",9888410,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"224",NA,"Drypetes staudtii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PUTRANJIVACEAE",10999486,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"225",NA,"Cuviera talbotii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11022831,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"226",NA,"Sabicea pedicellata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11032804,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"227",NA,"Psychotria podocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11039014,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"228",NA,"Trichostachys interrupta","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11039529,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"229","Western Vlei Rat","Otomys occidentalis","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22396345,2021-08-14,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,"Yes",NA,NA,NA,NA,"10907",NA,"5-10",1,5,2,1,10,212,10,NA
"230",NA,"Phyllopentas ledermannii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",84495713,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"231",NA,"Schizachyrium delicatum","TRACHEOPHYTA","LILIOPSIDA","POALES","POACEAE",85749058,2018-04-16,"VU","3.1","B2ab(i,iii)","B2ab(i,iii)","Extant","Native",6,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"52","1260241.846",NA,"10-14",1,1.66666666666667,2,3,10,212,5,NA
"232","Acha Tugi Long-fingered Frog","Cardioglossa schioetzi","CHORDATA","AMPHIBIA","ANURA","ARTHROLEPTIDAE",95940657,2016-07-05,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"9950.92",NA,"1-10",1,5,2,1,10,212,10,NA
"233","African Egg Frog","Leptodactylodon polyacanthus","CHORDATA","AMPHIBIA","ANURA","ARTHROLEPTIDAE",96309226,2016-07-06,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"9522.69",NA,"1-10",1,5,2,1,10,212,10,NA
"234",NA,"Ritchiea macrantha","TRACHEOPHYTA","MAGNOLIOPSIDA","BRASSICALES","CAPPARACEAE",110076025,2020-03-04,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","158153-171269",NA,"6-8",1,3.33333333333333,1,3,10,212,10,NA
"235","Mulebengoy","Ochna calodendron","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","OCHNACEAE",110077549,2020-10-16,"VU","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"44","240669",NA,"9",1,3.33333333333333,1,3,10,212,10,NA
"236",NA,"Cola megalophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",110087786,2018-05-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,"No","44","54222",NA,"6",1,3.33333333333333,1,3,10,212,10,NA
"237",NA,"Strychnos gnetifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","LOGANIACEAE",110091651,2017-03-21,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown","Unknown",NA,"48","58733.211",NA,"9-11",1,3.33333333333333,1,3,10,212,10,NA
"238",NA,"Sylvisorex camerunensis","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",115202124,2016-07-14,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"16936",NA,NA,1,5,2,1,10,212,10,NA
"239","White-throated Mountain-babbler","Kupeornis gilberti","CHORDATA","AVES","PASSERIFORMES","LEIOTRICHIDAE",118493030,2017-10-01,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No","910","13000","6000-15000","6-10",1,5,2,1,10,212,10,NA
"240",NA,"Vitex bogalensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",139828351,2020-07-29,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","27719",NA,"9",1,5,1,2,10,212,10,NA
"241",NA,"Beilschmiedia talbotiae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297993,2020-06-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","77457",NA,"7",1,5,1,2,10,212,10,NA
"242",NA,"Empogona talbotii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",174149164,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,10,212,10,NA
"243",NA,"Pycnanthus microcephalus","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",198161106,2021-11-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36","87911",NA,"8",1,3.33333333333333,1,3,10,212,10,NA
"244",NA,"Marsdenia magniflora","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",2680742,2011-03-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",7,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36","2820019",NA,"9",1,1.42857142857143,2,3,8.57142857142857,244,4.28571428571429,NA
"245",NA,"Corcyrogobius lubbocki","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE",21912664,2014-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,NA,NA,NA,NA,NA,NA,"1360-1900",NA,NA,"5",1,2,1,4,8,245,8,NA
"246",NA,"Ceropegia porphyrotricha","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",100441197,2018-02-27,"VU","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"60","848849",NA,"10-13",1,2.5,1,3,7.5,246,7.5,NA
"247",NA,"Mesanthemum jaegeri","TRACHEOPHYTA","LILIOPSIDA","POALES","ERIOCAULACEAE",139228508,2019-01-16,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown","Yes","No","44","957614",NA,"8",1,2.5,1,3,7.5,246,7.5,NA
"248",NA,"Psychotria recurva","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",205014160,2021-08-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40","35718",NA,"6",1,2.5,1,3,7.5,246,7.5,NA
"249",NA,"Deinbollia saligna","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",9882213,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"250",NA,"Drypetes preussii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PUTRANJIVACEAE",9888700,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"251",NA,"Mikaniopsis maitlandii","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",10243375,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"252",NA,"Napoleonaea egertonii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",11016179,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"253",NA,"Dorstenia prorepens","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",11018721,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"254",NA,"Deinbollia insignis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",11033575,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Possibly Extinct","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"255",NA,"Aneilema silvaticum","TRACHEOPHYTA","LILIOPSIDA","COMMELINALES","COMMELINACEAE",11035242,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"256",NA,"Vepris lecomteana","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",11039677,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,1,6.66666666666667,249,6.66666666666667,NA
"257",NA,"Tarenna baconioides","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",110084421,2022-07-04,"VU","3.1","B2ab(iii)","B2ab(iii)","Possibly Extinct","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","121182",NA,"9",1,3.33333333333333,1,2,6.66666666666667,249,6.66666666666667,NA
"258",NA,"Placodiscus angustifolius","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",110088320,2020-09-14,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Possibly Extinct","Native",5,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"40-44","1483323-1581966",NA,"10-11",1,2,1,3,6,258,6,NA
"259",NA,"Cola brevipes","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",111449192,2018-09-05,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,"No","28","246000",NA,"6",1,2,1,3,6,258,6,NA
"260","Lappet-faced Vulture","Torgos tracheliotos","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",205352949,2021-07-21,"EN","3.1","A2abcd+3bcd+4abcd","A2abcd+3bcd+4abcd","Extant","Native",44,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"34200000","6500",NA,2,0.227272727272727,6,2,5.45454545454545,260,2.72727272727273,NA
"261",NA,"Brachystegia nigerica","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9724132,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"262",NA,"Hymenostegia bakeriana","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9724570,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"263",NA,"Brachystegia kennedyi","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9818747,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"264",NA,"Memecylon candidum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",9888296,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"265",NA,"Macaranga paxii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",9888644,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"266",NA,"Nodonema lineatum","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",10999901,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,261,5,NA
"267",NA,"Deinbollia maxima","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",11033700,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,1,5,261,5,NA
"268","Amiet's Long-fingered Frog","Cardioglossa melanogaster","CHORDATA","AMPHIBIA","ANURA","ARTHROLEPTIDAE",16864192,2012-05-21,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"16351",NA,NA,1,5,1,1,5,261,5,NA
"269",NA,"Barboides gracilis","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",134911428,2019-04-02,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"116-2500,1999","276411",NA,"8",1,2.5,1,2,5,261,5,NA
"270","Nelitriip-nokissalmler","Ichthyborus quadrilineatus","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","DISTICHODONTIDAE",190961855,2020-03-26,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","538116",NA,"6",1,2.5,1,2,5,261,5,NA
"271","Beaudouin's Snake-eagle","Circaetus beaudouini","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",177899052,2020-06-23,"VU","3.1","A2bcd+3bcd+4bcd","A2bcd+3bcd+4bcd","Extant","Native",19,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"8000000","2500-9999",NA,1,0.526315789473684,4,2,4.21052631578947,271,2.10526315789474,NA
"272",NA,"Warneckea memecyloides","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",9892563,1998-01-01,"VU","2.3","A1c, B1+2c","A2c;B1ab(iii)","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,272,4,NA
"273","African Manatee","Trichechus senegalensis","CHORDATA","MAMMALIA","SIRENIA","TRICHECHIDAE",97168578,2015-07-18,"VU","3.1","A3cd; C1","A3cd; C1","Extant","Native",21,"Unknown","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"10000",NA,1,0.476190476190476,4,2,3.80952380952381,273,1.9047619047619,NA
"274",NA,"Crassocephalum bauchiense","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",10998792,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,274,3.33333333333333,NA
"275",NA,"Dracaena viridiflora","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",11036136,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,274,3.33333333333333,NA
"276",NA,"Rutidea nigerica","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11039228,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,274,3.33333333333333,NA
"277",NA,"Angraecum pyriforme","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",11051004,2004-04-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,274,3.33333333333333,NA
"278","Denticle Herring","Denticeps clupeoides","CHORDATA","ACTINOPTERYGII","CLUPEIFORMES","DENTICIPITIDAE",134946905,2019-05-11,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"92-1000,1000","436286",NA,"3-5",1,3.33333333333333,1,1,3.33333333333333,274,3.33333333333333,NA
"279",NA,"Nothospondias staudtii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SIMAROUBACEAE",9742824,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,279,2,NA
"280","Niger Delta Red Colobus","Piliocolobus epieni","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",92656391,2018-04-23,"CR","3.1","A2cd+4c","A2cd+4c","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,10,0,0,NA,400,1
"281",NA,"Cassipourea eketensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","RHIZOPHORACEAE",9725208,1998-01-01,"CR","2.3","A1c","A2c","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,5,0,0,NA,200,2
"282","Cameroon Wolterstorff Toad","Wolterstorffina parvipalmata","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",16925972,2018-12-21,"CR","3.1","A3ce","A3ce","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"50087.84",NA,NA,4,3.33333333333333,10,0,0,NA,133.333333333333,3
