"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"2911",NA,"Impatiens lemuriana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","BALSAMINACEAE",69299411,2011-07-01,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"108","3561",NA,"8",1,10,2,3,60,2676,30,NA
"2912",NA,"Ficus torrentium","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",69299878,2020-06-15,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"40","8482",NA,"7",1,10,2,3,60,2676,30,NA
"2913",NA,"Rhodocolea telfairiae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",69301492,2011-07-01,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"54","37209",NA,NA,1,10,2,3,60,2676,30,NA
"2914",NA,"Garcinia asterandra","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",69301725,2020-02-24,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"72","17505",NA,"9",1,10,2,3,60,2676,30,NA
"2915",NA,"Dichapetalum virchowii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","DICHAPETALACEAE",69302090,2015-09-09,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"72","2758",NA,NA,1,10,2,3,60,2676,30,NA
"2916",NA,"Vepris dicarpella","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",69302574,2019-09-09,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"40","10417",NA,"9",1,10,2,3,60,2676,30,NA
"2917",NA,"Hubertia olivacea","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",69303680,2011-07-01,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"81","7277",NA,"6",1,10,2,3,60,2676,30,NA
"2918",NA,"Oliganthes meranoides","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",69304998,2011-07-01,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"171","15824",NA,NA,1,10,2,3,60,2676,30,NA
"2919",NA,"Hubertia myrtifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",69305358,2011-07-01,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"63","13247.8",NA,"6",1,10,2,3,60,2676,30,NA
"2920",NA,"Leptolaena delphinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SARCOLAENACEAE",70101179,2015-12-04,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"144","397.554",NA,"7",1,10,2,3,60,2676,30,NA
"2921",NA,"Lepidotrichilia convallariiodora","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",70103728,2019-08-16,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"36","249502",NA,"8",1,10,2,3,60,2676,30,NA
"2922",NA,"Schizolaena viscosa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SARCOLAENACEAE",70103859,2018-07-24,"VU","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"104","9095",NA,"9",1,10,2,3,60,2676,30,NA
"2923",NA,"Rhodolaena altivola","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SARCOLAENACEAE",70104880,2019-04-12,"VU","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"40","3857",NA,"6",1,10,2,3,60,2676,30,NA
"2924",NA,"Lepidotrichilia ambrensis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",70106309,2018-11-12,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Unknown","68","2229",NA,"6",1,10,2,3,60,2676,30,NA
"2925",NA,"Hymenodictyon leandrii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",70109094,2018-07-25,"VU","3.1","B1ab(i,ii,iv,v)+2ab(i,ii,iv,v)","B1ab(i,ii,iv,v)+2ab(i,ii,iv,v)",1,"Decreasing","Yes",NA,NA,"Yes","Yes","Yes",NA,"44","10377",NA,"6",1,10,2,3,60,2676,30,NA
"2926",NA,"Gaertnera cardiocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",70109225,2015-03-25,"VU","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"81","1095.30794",NA,"6",1,10,2,3,60,2676,30,NA
"2927",NA,"Rhopalocarpus thouarsianus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SPHAEROSEPALACEAE",70109420,2019-09-23,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"104","8992",NA,"10",1,10,2,3,60,2676,30,NA
"2928",NA,"Aeranthes denticulata","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",70112340,2018-06-07,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"24","6123",NA,"6",1,10,2,3,60,2676,30,NA
"2929",NA,"Bulbophyllum melleum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",70113156,2020-04-13,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","No",NA,"40","5834",NA,"10",1,10,2,3,60,2676,30,NA
"2930",NA,"Erythrophysa aesculina","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",70114096,2018-08-17,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"76","11679",NA,"8",1,10,2,3,60,2676,30,NA
"2931",NA,"Nesogordonia humbertii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",70115411,2018-09-03,"VU","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes","Yes",NA,"72","4413",NA,"9",1,10,2,3,60,2676,30,NA
"2932",NA,"Impatiens fontinalis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","BALSAMINACEAE",70116347,2015-07-24,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"90","2666",NA,"6",1,10,2,3,60,2676,30,NA
"2933",NA,"Bulbophyllum sandrangatense","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",70116745,2016-12-17,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"162","2917",NA,"9",1,10,2,3,60,2676,30,NA
"2934",NA,"Phanerodiscus diospyroidea","TRACHEOPHYTA","MAGNOLIOPSIDA","SANTALALES","APTANDRACEAE",70118101,2018-11-02,"VU","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes","Yes",NA,"64","17662",NA,"10",1,10,2,3,60,2676,30,NA
"2935",NA,"Stephanodaphne cremostachya","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",70118367,2015-08-12,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"64","320",NA,"8",1,10,2,3,60,2676,30,NA
