"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"274","Basketwork Eel","Diastobranchus capensis","CHORDATA","ACTINOPTERYGII","ANGUILLIFORMES","SYNAPHOBRANCHIDAE",2561032,2019-11-22,"VU","3.1","A2bd","A2bd",7,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.42857142857143,4,0,0,NA,5.71428571428571,72
"275","Juan Fernández Petrel","Pterodroma externa","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132620783,2018-08-07,"VU","3.1","D2","D2",14,"Stable","Unknown","Unknown","No","Unknown","No","No","Yes","13","45400000",NA,"1",1,0.714285714285714,0,7,0,NA,5,73
"276",NA,"Montipora capricornis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165882264,2023-04-27,"EN","3.1","A3ce","A3ce",24,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.416666666666667,6,0,0,NA,5,73
"277","Siberian Sandplover","Charadrius mongolus","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE",234712764,2023-08-01,"EN","3.1","A2bce+4bce","A2bce+4bce",24,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","No",NA,"3200000","18000-50000",NA,2,0.416666666666667,6,0,0,NA,5,73
"278","Pycroft's Petrel","Pterodroma pycrofti","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132616888,2018-08-16,"VU","3.1","D2","D2",15,"Increasing","No","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","160","98900000","12000-22000","5",1,0.666666666666667,0,7,0,NA,4.66666666666667,76
"279","Royal Albatross","Diomedea epomophora","CHORDATA","AVES","PROCELLARIIFORMES","DIOMEDEIDAE",132641187,2018-08-07,"VU","3.1","D2","D2",15,"Stable","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","750","98600000","27200","2-5",1,0.666666666666667,0,7,0,NA,4.66666666666667,76
"280","Knifetooth Dogfish","Scymnodon ringens","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","SOMNIOSIDAE",116739828,2019-11-21,"VU","3.1","A2bd","A2bd",9,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,1.11111111111111,4,0,0,NA,4.44444444444444,78
"281","Rockhopper Penguin","Eudyptes chrysocome","CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE",182762377,2020-08-24,"VU","3.1","A2abcde+3bcde+4abcde","A2abcde+3bcde+4abcde",9,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No","3640","13100000","2500000",NA,1,1.11111111111111,4,0,0,NA,4.44444444444444,78
"282","Longsnout Dogfish","Deania quadrispinosa","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","CENTROPHORIDAE",267298077,2019-11-21,"VU","3.1","A2bd","A2bd",9,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,1.11111111111111,4,0,0,NA,4.44444444444444,78
"283","Eastern Curlew","Numenius madagascariensis","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",250045646,2024-07-09,"EN","3.1","A2bcd+4bcd","A2bcd+4bcd",30,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","No",NA,"5590000","20000-35000, 21000-28000",NA,2,0.333333333333333,6,0,0,NA,4,81
"284","Black (Parkinson's) Petrel","Procellaria parkinsoni","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132629374,2018-08-16,"VU","3.1","D2","D2",19,"Stable","Unknown","No","Unknown","Unknown","Unknown","Unknown","Yes","160","54300000","5500","2",1,0.526315789473684,0,7,0,NA,3.68421052631579,82
"285","Coney","Oryctolagus cuniculus","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE",170619657,2018-08-15,"EN","3.1","A2abce","A2abce",33,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"756308",NA,NA,2,0.303030303030303,6,0,0,NA,3.63636363636364,83
"286","White-naped Petrel","Pterodroma cervicalis","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132614556,2018-08-07,"VU","3.1","D2","D2",28,"Increasing","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","1","75800000","100000","2-3",1,0.357142857142857,0,9,0,NA,3.21428571428571,84
"287","Leafscale Gulper Shark","Centrophorus squamosus","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","CENTROPHORIDAE",254975849,2024-02-27,"EN","3.1","A2bd","A2bd",38,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.263157894736842,6,0,0,NA,3.15789473684211,85
"288","Macaroni Penguin","Eudyptes chrysolophus","CHORDATA","AVES","SPHENISCIFORMES","SPHENISCIDAE",184720991,2020-09-09,"VU","3.1","A2bce+3bce+4bce","A2bce+3bce+4bce",13,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No","7400","18700000",NA,NA,1,0.769230769230769,4,0,0,NA,3.07692307692308,86
"289","Whitetip Oceanic Shark","Carcharhinus longimanus","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","CARCHARHINIDAE",2911619,2018-11-07,"CR","3.1","A2bd","A2bd",133,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.075187969924812,10,0,0,NA,3.00751879699248,87
"290","Buller's Shearwater","Ardenna bulleri","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132632044,2018-08-07,"VU","3.1","D2","D2",31,"Stable","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","2","135000000",NA,"7",1,0.32258064516129,0,9,0,NA,2.90322580645161,88
"291","Sei Whale","Balaenoptera borealis","CHORDATA","MAMMALIA","ARTIODACTYLA","BALAENOPTERIDAE",130482064,2018-06-25,"EN","3.1","A1abd","A1abd",44,"Increasing",NA,"Unknown",NA,"No","No",NA,NA,NA,NA,"50000",NA,2,0.227272727272727,6,0,0,NA,2.72727272727273,89
"292","Lesser Devil Ray","Mobula thurstoni","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",279078290,2025-06-17,"CR","3.1","A2bd+3d","A2bd+3d",154,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0649350649350649,10,0,0,NA,2.5974025974026,90
"293","Giant Devil Ray","Mobula mobular","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",279075986,2025-06-19,"CR","3.1","A2bd+3d","A2bd+3d",169,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0591715976331361,10,0,0,NA,2.36686390532544,91
"294",NA,"Montipora spongodes","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165792388,2023-04-27,"EN","3.1","A3ce","A3ce",51,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.196078431372549,6,0,0,NA,2.35294117647059,92
"295","Owston's Dogfish","Centroscymnus owstonii","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","SOMNIOSIDAE",68615392,2017-07-08,"VU","3.1","A2d","A2d",18,"Unknown",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,0.555555555555556,4,0,0,NA,2.22222222222222,93
"296","Dusky Shark","Carcharhinus obscurus","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","CARCHARHINIDAE",2872747,2018-11-06,"EN","3.1","A2bd","A2bd",55,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.181818181818182,6,0,0,NA,2.18181818181818,94
"297","Indian Sambar","Rusa unicolor","CHORDATA","MAMMALIA","ARTIODACTYLA","CERVIDAE",85628124,2014-11-17,"VU","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",19,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.526315789473684,4,0,0,NA,2.10526315789474,95
"298","Deepwater Nurse Shark","Odontaspis ferox","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE",124424595,2023-06-01,"EN","3.1","A2d","A2d",57,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.175438596491228,6,0,0,NA,2.10526315789474,95
"299","White-chinned Petrel","Procellaria aequinoctialis","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132628887,2018-08-07,"VU","3.1","A4bcde","A4bcde",19,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No","3300","173000000","3000000","11-100",1,0.526315789473684,4,0,0,NA,2.10526315789474,95
"300","Great Knot","Calidris tenuirostris","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",254641184,2024-07-31,"EN","3.1","A2bcd+3bcd+4bcd","A2bcd+3bcd+4bcd",64,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"2600000","255000-340000",NA,2,0.15625,6,0,0,NA,1.875,98
"301","Broadnose Sevengill Shark","Notorynchus cepedianus","CHORDATA","CHONDRICHTHYES","HEXANCHIFORMES","HEXANCHIDAE",268790096,2020-02-08,"VU","3.1","A2bd","A2bd",22,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.454545454545455,4,0,0,NA,1.81818181818182,99
"302","Bramble Shark","Echinorhinus brucus","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","ECHINORHINIDAE",2956075,2019-11-21,"EN","3.1","A2bd","A2bd",74,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.135135135135135,6,0,0,NA,1.62162162162162,100
"303","Blue Whale","Balaenoptera musculus","CHORDATA","MAMMALIA","ARTIODACTYLA","BALAENOPTERIDAE",156923585,2018-03-16,"EN","3.1","A1abd","A1abd",84,"Increasing","No","Unknown",NA,NA,NA,NA,NA,NA,NA,"5000-15000",NA,2,0.119047619047619,6,0,0,NA,1.42857142857143,101
"304","Black Shark","Dalatias licha","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","DALATIIDAE",3111662,2017-07-03,"VU","3.1","A2bd+3d","A2bd+3d",30,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.333333333333333,4,0,0,NA,1.33333333333333,102
"305","Bronze Whaler","Carcharhinus brachyurus","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","CARCHARHINIDAE",2954522,2020-04-06,"VU","3.1","A2bd","A2bd",37,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.27027027027027,4,0,0,NA,1.08108108108108,103
"306","Blue Marlin","Makaira nigricans","CHORDATA","ACTINOPTERYGII","PERCIFORMES","ISTIOPHORIDAE",76596659,2015-04-20,"EN","3.1","A2bd","A2bd",112,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0892857142857143,6,0,0,NA,1.07142857142857,104
"307","Basking Shark","Cetorhinus maximus","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","CETORHINIDAE",194720078,2018-11-07,"EN","3.1","A2bd","A2bd",134,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0746268656716418,6,0,0,NA,0.895522388059701,105
"308","Chevron Manta Ray","Mobula birostris","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",214397182,2019-11-12,"EN","3.1","A2bcd+3d","A2bcd+3d",139,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0719424460431655,6,0,0,NA,0.863309352517986,106
"309","Whale Shark","Rhincodon typus","CHORDATA","CHONDRICHTHYES","ORECTOLOBIFORMES","RHINCODONTIDAE",126673248,2025-03-31,"EN","3.1","A2bd","A2bd",150,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,0.0666666666666667,6,0,0,NA,0.8,107
"310","Shortfin Mako","Isurus oxyrinchus","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","LAMNIDAE",2903170,2018-11-05,"EN","3.1","A2bd","A2bd",157,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0636942675159236,6,0,0,NA,0.764331210191083,108
"311","Picked Dogfish","Squalus acanthias","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","SQUALIDAE",124551959,2019-11-21,"VU","3.1","A2bd","A2bd",55,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.181818181818182,4,0,0,NA,0.727272727272727,109
"312","Brown Stingray","Bathytoshia lata","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",104072486,2020-08-04,"VU","3.1","A2d","A2d",58,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.172413793103448,4,0,0,NA,0.689655172413793,110
"313","Sharp-tailed Sandpiper","Calidris acuminata","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",152588591,2021-10-15,"VU","3.1","A2bce+3bce+4bce","A2bce+3bce+4bce",60,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","No","No",NA,"820000","60000-120000, 73000",NA,1,0.166666666666667,4,0,0,NA,0.666666666666667,111
"314","Hudsonian Godwit","Limosa haemastica","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",255829868,2024-07-11,"VU","3.1","A2b+4b","A2b+4b",60,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"6200000","41000-70000",NA,1,0.166666666666667,4,0,0,NA,0.666666666666667,111
"315",NA,"Alveopora spongiosa","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165912495,2023-04-27,"VU","3.1","A3ce","A3ce",62,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161290322580645,4,0,0,NA,0.645161290322581,113
"316","Finback","Balaenoptera physalus","CHORDATA","MAMMALIA","ARTIODACTYLA","BALAENOPTERIDAE",50349982,2018-02-04,"VU","3.1","A1d","A1d",74,"Increasing",NA,NA,NA,"No","No",NA,NA,NA,NA,"100000",NA,1,0.135135135135135,4,0,0,NA,0.540540540540541,114
"317","White-rumped Sandpiper","Calidris fuscicollis","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",255764059,2024-07-14,"VU","3.1","A2b+4b","A2b+4b",86,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"2600000","3270000-9070000, 6200000",NA,1,0.116279069767442,4,0,0,NA,0.465116279069767,115
"318","Lesser Yellowlegs","Tringa flavipes","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",208218115,2024-07-15,"VU","3.1","A2bcd+3bcd+4bcd","A2bcd+3bcd+4bcd",90,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"6100000","527000-7600000,650000",NA,1,0.111111111111111,4,0,0,NA,0.444444444444444,116
"319","Loggerhead Turtle","Caretta caretta","CHORDATA","REPTILIA","TESTUDINES","CHELONIIDAE",119333622,2015-08-23,"VU","3.1","A2b","A2b",105,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0952380952380952,4,0,0,NA,0.380952380952381,117
"320","Blue Marlin","Makaira nigricans","CHORDATA","ACTINOPTERYGII","PERCIFORMES","ISTIOPHORIDAE",46936155,2021-05-10,"VU","3.1","A2bd","A2bd",114,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.087719298245614,4,0,0,NA,0.350877192982456,118
"321","Smooth Hammerhead","Sphyrna zygaena","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","SPHYRNIDAE",2921825,2018-11-08,"VU","3.1","A2bd","A2bd",123,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0813008130081301,4,0,0,NA,0.32520325203252,119
"322","Leach's Storm Petrel","Hydrobates leucorhous","CHORDATA","AVES","PROCELLARIIFORMES","HYDROBATIDAE",132438484,2018-08-07,"VU","3.1","A2bce+3bce+4bce","A2bce+3bce+4bce",123,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"337000000","6700000-8300000",NA,1,0.0813008130081301,4,0,0,NA,0.32520325203252,119
"323","Bigeye Tuna","Thunnus obesus","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE",46912402,2021-01-15,"VU","3.1","A2bd","A2bd",131,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,0.0763358778625954,4,0,0,NA,0.305343511450382,121
"324","Coffin-back","Dermochelys coriacea","CHORDATA","REPTILIA","TESTUDINES","DERMOCHELYIDAE",43526147,2013-06-21,"VU","3.1","A2bd","A2bd",134,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0746268656716418,4,0,0,NA,0.298507462686567,122
"325","Broad-billed Sandpiper","Calidris falcinellus","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",257323525,2024-07-03,"VU","3.1","A2bc+4bc","A2bc+4bc",138,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"6100000","96000-136000",NA,1,0.072463768115942,4,0,0,NA,0.289855072463768,123
"326","Cachelot","Physeter macrocephalus","CHORDATA","MAMMALIA","ARTIODACTYLA","PHYSETERIDAE",50382216,2025-05-14,"VU","3.1","A1d","A1d",144,"Unknown","Unknown",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,1,0.0694444444444444,4,0,0,NA,0.277777777777778,124
"327","Bigeye Thresher Shark","Alopias superciliosus","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ALOPIIDAE",894216,2018-11-06,"VU","3.1","A2bd","A2bd",161,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.062111801242236,4,0,0,NA,0.248447204968944,125
"328","Sailfish","Istiophorus platypterus","CHORDATA","ACTINOPTERYGII","PERCIFORMES","ISTIOPHORIDAE",46649664,2021-05-01,"VU","3.1","A2bd","A2bd",169,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0591715976331361,4,0,0,NA,0.236686390532544,126
"329","Great White Shark","Carcharodon carcharias","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","LAMNIDAE",212629880,2018-11-07,"VU","3.1","A2bd","A2bd",171,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0584795321637427,4,0,0,NA,0.233918128654971,127
"330","Atlantic Thresher","Alopias vulpinus","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ALOPIIDAE",212641186,2018-11-06,"VU","3.1","A2bd","A2bd",174,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0574712643678161,4,0,0,NA,0.229885057471264,128
"331","Headfish","Mola mola","CHORDATA","ACTINOPTERYGII","TETRAODONTIFORMES","MOLIDAE",97667070,2011-06-07,"VU","3.1","A4bd","A4bd",175,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0571428571428571,4,0,0,NA,0.228571428571429,129
"332","Curlew Sandpiper","Calidris ferruginea","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",180593985,2024-07-03,"VU","3.1","A2bcd+4bcd","A2bcd+4bcd",180,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","No",NA,"3000000","420000-960000",NA,1,0.0555555555555556,4,0,0,NA,0.222222222222222,130
