"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1142",NA,"Andinobates tolimensis","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",60783004,2014-08-11,"VU","3.1","D2","D2",1,"Unknown",NA,"No",NA,NA,NA,NA,NA,"0.5",NA,NA,"1",1,10,0.5,9,45,1142,90,NA
"1143",NA,"Pristimantis xestus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85889201,2018-06-29,"VU","3.1","D2","D2",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"43.84",NA,"1",1,10,0.5,9,45,1142,90,NA
"1144",NA,"Espeletia ariana","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650310,2019-03-30,"VU","3.1","D1","D1",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"8",NA,"300-999",NA,1,10,0.5,9,45,1142,90,NA
"1145",NA,"Ruilopezia cardonae","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650675,2019-03-30,"VU","3.1","D1","D1",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"8","0.02","500","1",1,10,0.5,9,45,1142,90,NA
"1146",NA,"Epidendrum cleefii","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",139353741,2019-02-09,"VU","3.1","D2","D2",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4",NA,NA,"1",1,10,0.5,9,45,1142,90,NA
"1147",NA,"Freziera golondrinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",150595663,2019-05-01,"VU","3.1","B1ab(iii)","B1ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"12",NA,"2",1,5,1,9,45,1142,45,NA
"1148",NA,"Lonchocarpus alternifoliolatus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",162583276,2020-11-25,"EN","3.1","B1ab(i,ii)+2ab(i,ii)","B1ab(i,ii)+2ab(i,ii)",4,"Unknown",NA,NA,"Unknown","Yes","Yes",NA,"Yes","8","8",NA,"5-7",2,2.5,1,9,45,1142,45,NA
"1149",NA,"Trichomycterus donascimientoi","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",181733806,2020-08-25,"VU","3.1","D1","D1",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4",NA,"999",NA,1,10,0.5,9,45,1142,90,NA
"1150",NA,"Trichomycterus rosablanca","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",181733936,2020-08-25,"VU","3.1","D1","D1",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"8",NA,"999",NA,1,10,0.5,9,45,1142,90,NA
"1151",NA,"Trichomycterus sandovali","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",181734783,2020-08-26,"VU","3.1","D1","D1",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4",NA,"999",NA,1,10,0.5,9,45,1142,90,NA
"1152",NA,"Micropterygium longicellulatum","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","JUNGERMANNIALES","LEPIDOZIACEAE",201219004,2019-11-19,"VU","3.1","D2","D2",1,"Unknown",NA,"Unknown",NA,NA,NA,NA,"Yes","4",NA,NA,"1",1,10,0.5,9,45,1142,90,NA
"1153",NA,"Sphagnum sumapazense","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201219902,2019-11-20,"VU","3.1","D2","D2",1,"Unknown",NA,"Unknown",NA,NA,NA,NA,"Yes","8",NA,NA,"2",1,10,0.5,9,45,1142,90,NA
"1154",NA,"Sphagnum lewisii","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201223433,2019-11-20,"VU","3.1","D2","D2",1,"Unknown",NA,"Unknown",NA,NA,NA,NA,"Yes","4",NA,NA,"1",1,10,0.5,9,45,1142,90,NA
"1155","Gro’s Manticores","Enyalioides groi","CHORDATA","REPTILIA","SQUAMATA","HOPLOCERCIDAE",2759787,2013-10-25,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)",2,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"12",NA,NA,"3",2,5,1,4,40,1155,40,NA
"1156","Chupada Rocket Frog","Allobates brunneus","CHORDATA","AMPHIBIA","ANURA","AROMOBATIDAE",3023176,2021-04-13,"EN","3.1","B1ab(iii)","B1ab(iii)",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4990.1",NA,"3-5",2,3.33333333333333,2,3,40,1155,20,NA
"1157",NA,"Hypolobocera exuca","ARTHROPODA","MALACOSTRACA","DECAPODA","PSEUDOTHELPHUSIDAE",3943584,2008-01-01,"EN","3.1","B1ab(iii)","B1ab(iii)",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"~240","~2,400",NA,"4",2,5,1,4,40,1155,40,NA
"1158",NA,"Epidendrum neudeckeri","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",22487438,2016-07-06,"EN","3.1","B1ab(iii)","B1ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2500",NA,"4",2,5,1,4,40,1155,40,NA
"1159",NA,"Gongora arcuata","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",22487474,2016-10-04,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"6000",NA,"3",1,10,1,4,40,1155,40,NA
"1160",NA,"Lepanthes binaria","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",22487522,2016-09-14,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-103","500",NA,"4",2,5,1,4,40,1155,40,NA
"1161",NA,"Oreopanax ruizii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",42533603,2014-12-12,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"68-500","418356",NA,NA,2,3.33333333333333,2,3,40,1155,20,NA
"1162",NA,"Zanthoxylum brisasanum","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",42533918,2014-12-12,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"32","496686",NA,NA,2,3.33333333333333,2,3,40,1155,20,NA
"1163",NA,"Dunalia trianaei","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",42533963,2014-12-12,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","8180",NA,"3",2,5,1,4,40,1155,40,NA
"1164",NA,"Leptobasis buchholzi","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",49255333,2017-11-02,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20","156353",NA,"5",2,5,1,4,40,1155,40,NA
"1165",NA,"Mesamphiagrion ovigerum","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",49255361,2014-10-08,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"14560",NA,"5",1,10,1,4,40,1155,40,NA
"1166",NA,"Telebasis farcimentum","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",49255457,2014-10-10,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"7010",NA,"3",1,10,1,4,40,1155,40,NA
"1167",NA,"Agriogomphus jessei","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",49255545,2019-06-15,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20","74991",NA,"5",2,5,1,4,40,1155,40,NA
"1168",NA,"Apteronotus spurrellii","CHORDATA","ACTINOPTERYGII","GYMNOTIFORMES","APTERONOTIDAE",61473563,2014-10-09,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"9100",NA,"3",1,10,1,4,40,1155,40,NA
"1169",NA,"Brycon fowleri","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","BRYCONIDAE",61473573,2014-10-07,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"8350",NA,"3",1,10,1,4,40,1155,40,NA
"1170",NA,"Trichomycterus regani","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",61473618,2014-10-08,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"8810",NA,"4",1,10,1,4,40,1155,40,NA
