"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1202",NA,"Ixora foliosa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11023160,2004-04-30,"VU","3.1","A2c+3c","A2c+3c",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,0,0,NA,20,66
"1203",NA,"Rhabdotosperma ledermannii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","SCROPHULARIACEAE",11034336,2004-04-30,"VU","3.1","A2c","A2c",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,0,0,NA,20,66
"1204",NA,"Quassia sanguinea","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SIMAROUBACEAE",11034449,2004-04-30,"VU","3.1","A2c","A2c",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,0,0,NA,20,66
"1205","Collared Mangabey","Cercocebus torquatus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",154210757,2019-01-17,"EN","3.1","A2abcd+4abcd","A2abcd+4abcd",6,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,2,1.66666666666667,6,0,0,NA,20,66
"1206","Spineback Guitarfish","Rhinobatos irvinei","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINOBATIDAE",124479989,2020-08-04,"CR","3.1","A2d","A2d",21,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.476190476190476,10,0,0,NA,19.047619047619,77
"1207","Forest Elephant","Loxodonta cyclotis","CHORDATA","MAMMALIA","PROBOSCIDEA","ELEPHANTIDAE",204404464,2020-11-13,"CR","3.1","A2abd","A2abd",21,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.476190476190476,10,0,0,NA,19.047619047619,77
"1208","Agba","Prioria balsamifera","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9753751,1998-01-01,"EN","2.3","A1cd","A2cd",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.42857142857143,6,0,0,NA,17.1428571428571,79
"1209","Cherry Mahogany","Tieghemella heckelii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",9754347,1998-01-01,"EN","2.3","A1cd","A2cd",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.42857142857143,6,0,0,NA,17.1428571428571,79
"1210","African Teak","Pericopsis elata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",67802601,2020-01-23,"EN","3.1","A2cd","A2cd",7,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1271530",NA,NA,2,1.42857142857143,6,0,0,NA,17.1428571428571,79
"1211",NA,"Autranella congolensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",67808537,2020-11-23,"EN","3.1","A3d","A3d",7,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2419273",NA,NA,2,1.42857142857143,6,0,0,NA,17.1428571428571,79
