"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1","Fairrie's Paphiopedilum","Paphiopedilum fairrieanum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43327829,2014-10-20,"CR","3.1","A2acd+3cd+4acd; B2ab(i,ii,iii,v); C1+2a(i); D","A2acd+3cd+4acd; B2ab(i,ii,iii,v); C1+2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8","628","49","2",4,10,10,10,4000,1,400,NA
"2","Drury’s Paphiopedilum","Paphiopedilum druryi","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",15054919,2014-10-17,"CR","3.1","A2abcd+3bcd+4abcd; B1ab(ii,iii,v)+2ab(ii,iii,v); C1","A2abcd+3bcd+4abcd; B1ab(ii,iii,v)+2ab(ii,iii,v); C1","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4","4","200","1",4,10,10,9,3600,2,400,NA
"3",NA,"Zingiber arunachalensis","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131723450,2018-08-03,"CR","3.1","A3c; B1ab(i,ii,iii)+2ab(i,ii,iii)","A3c; B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,10,9,3600,2,400,NA
"4","Northern River Terrapin","Batagur baska","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",2788691,2018-03-14,"CR","3.1","A2acd+4cd; C1+2a(i)","A2acd+4cd; C1+2a(i)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,4,10,10,8,3200,4,400,NA
"5","Great Indian Bustard","Ardeotis nigriceps","CHORDATA","AVES","OTIDIFORMES","OTIDIDAE",134188105,2018-08-17,"CR","3.1","A2a+4acd; C1","A2a+4acd; C1","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,"12500000","50-249","11-100",4,10,10,8,3200,4,400,NA
"6","Baer's Pochard","Aythya baeri","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",154436811,2019-08-15,"CR","3.1","A2cd+3cd+4cd; C2a(ii)","A2cd+3cd+4cd; C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"2270000","150-700","11-100",4,10,10,8,3200,4,400,NA
"7","White-winged Duck","Asarcornis scutulata","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",244637841,2024-07-18,"CR","3.1","A2bcde+3bcde+4bcde; C1+2a(i)","A2bcde+3bcde+4bcde; C1+2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Unknown",NA,"2620000","150-450","10-30",4,10,10,8,3200,4,400,NA
"8",NA,"Elaphoglossum nilgiricum","TRACHEOPHYTA","POLYPODIOPSIDA","POLYPODIALES","DRYOPTERIDACEAE",255278318,2024-06-03,"CR","3.1","C1+2a(i); D","C1+2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","No","60","25839","37-45","5",4,10,8,10,3200,4,400,NA
"9","Spoon-billed Sandpiper","Calidris pygmaea","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",154738156,2021-06-23,"CR","3.1","A2abcd; C1+2a(ii)","A2abcd; C1+2a(ii)","Extant","Native",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"355000","240-620,490",NA,4,10,8,8,2560,9,320,NA
"10","Nilgiri Tree Fern","Alsophila nilgirensis","TRACHEOPHYTA","POLYPODIOPSIDA","CYATHEALES","CYATHEACEAE",255278328,2024-07-07,"CR","3.1","C1+2a(i)","C1+2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","No",NA,"No","64","147770","108-196","12",4,10,8,8,2560,9,320,NA
"11","Bengal Florican","Houbaropsis bengalensis","CHORDATA","AVES","OTIDIFORMES","OTIDIDAE",130184896,2018-08-07,"CR","3.1","A3bcd+4abcd","A3bcd+4abcd","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,"1550000","250-999",NA,4,10,10,6,2400,11,400,NA
"12","Red-crowned Roofed Turtle","Batagur kachuga","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",152043133,2018-03-13,"CR","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,NA,"500",NA,4,10,10,6,2400,11,400,NA
"13","Lesser Florican","Sypheotides indicus","CHORDATA","AVES","OTIDIFORMES","OTIDIDAE",199959007,2021-08-12,"CR","3.1","A2bcd+3bcd+4bcd","A2bcd+3bcd+4bcd","Extant","Native",1,"Decreasing","Yes","Yes","Yes","No","Yes","Unknown","No",NA,"520000","356-1228, 730",NA,4,10,10,6,2400,11,400,NA
"14","Slender-billed Vulture","Gyps tenuirostris","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204781113,2021-07-12,"CR","3.1","A2ace+4ace","A2ace+4ace","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"2130000","730-870",NA,4,10,10,6,2400,11,400,NA
"15","Thekkan Attillipa","Madhuca balakrishnanii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",225970391,2022-01-31,"CR","3.1","A2c; B1ab(iii)+2ab(iii); D","A2c; B1ab(iii)+2ab(iii); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","4","4","3","1",4,10,5,10,2000,15,400,NA
"16",NA,"Garra arunachalami","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",176417700,2010-09-13,"CR","3.1","A2ac; B1ab(iii,v)+2ab(iii,v)","A2ac; B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Unknown",NA,NA,NA,NA,"Yes","2-5","10",NA,"1",4,10,5,9,1800,16,360,NA
"17","Assam Roofed Turtle","Pangshura sylhetensis","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",499618,2018-03-12,"CR","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",1,"Decreasing","Yes",NA,NA,"Yes","Yes",NA,"Yes","400",NA,NA,NA,4,10,10,4,1600,17,400,NA
"18","Ganges Shark","Glyphis gangeticus","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","CARCHARHINIDAE",124398647,2021-01-22,"CR","3.1","A2cd; C2a(i)","A2cd; C2a(i)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,"240",NA,4,10,5,8,1600,17,320,NA
"19","Siberian Crane","Leucogeranus leucogeranus","CHORDATA","AVES","GRUIFORMES","GRUIDAE",134180990,2018-08-17,"CR","3.1","A3bcd","A3bcd","Possibly Extinct","Native",1,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Yes","Yes",NA,"1040000",NA,"2-5",4,10,10,4,1600,17,400,NA
"20","Kallankaimaram","Atuna travancorica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CHRYSOBALANACEAE",169055603,2023-11-27,"CR","3.1","A2c; C2a(i)","A2c; C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"No","No",NA,"No","28","38282","245","6",4,10,5,8,1600,17,320,NA
"21","maha-madu","Cycas zeylanica","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243421803,2020-03-04,"CR","3.1","A2ac","A2ac","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"26824","150",NA,4,10,5,8,1600,17,320,NA
"22","Gharial","Gavialis gangeticus","CHORDATA","REPTILIA","CROCODYLIA","GAVIALIDAE",149227430,2017-12-30,"CR","3.1","A2bce","A2bce","Extant","Native",1,"Increasing","No","Yes","Yes","Yes","Yes","Yes","No","4400","3000","300-900, 650","14",4,10,5,6,1200,22,240,NA
"23","Wayanad Mahseer","Barbodes wynaadensis","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",6890607,2010-06-30,"CR","3.1","A2ace","A2ace","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","100","5300",NA,"3",4,10,5,4,800,23,200,NA
"24",NA,"Hygrophila madurensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","ACANTHACEAE",7363762,2010-10-03,"CR","3.1","B1ab(ii,iii)+2ab(ii,iii); D","B1ab(ii,iii)+2ab(ii,iii); D","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,"Yes",NA,NA,"8-10","8-10",NA,"1",4,10,2,10,800,23,400,NA
"25",NA,"Ilex khasiana","TRACHEOPHYTA","MAGNOLIOPSIDA","AQUIFOLIALES","AQUIFOLIACEAE",9618655,1998-01-01,"CR","2.3","B1+2c, C2b, D","B1ab(iii);C2a(ii);D","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,10,800,23,400,NA
"26",NA,"Euphorbia mayurnathanii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",10066217,1998-01-01,"EW","2.3",NA,NA,"Extinct Post-1500","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,23,80,NA
"27",NA,"Corypha taliera","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",10118302,1998-01-01,"EW","2.3",NA,NA,"Extinct Post-1500","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,23,80,NA
"28",NA,"Gymnocladus assamicus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",50131355,2014-07-16,"CR","3.1","A2cd","A2cd","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes",NA,NA,NA,NA,4,10,5,4,800,23,200,NA
"29","Hump-backed Mahseer","Tor remadevii","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",56717605,2018-04-19,"CR","3.1","A2abce","A2abce","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","64","19744.415",NA,"5",4,10,5,4,800,23,200,NA
"30",NA,"Zeuxine rolfiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",72010424,2015-03-06,"CR","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","Extant","Native",1,"Unknown","Yes","Yes",NA,NA,NA,NA,"Yes","4","90.4",NA,"1",4,10,2,10,800,23,400,NA
"31",NA,"Pyrenaria cherrapunjeana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",114099752,2017-04-13,"CR","3.1","D","D","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,"Yes","6","0-99","8",NA,4,10,2,10,800,23,400,NA
"32","lluppai","Madhuca insignis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",117415121,2019-04-28,"CR","3.1","C2a(i); D","C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"10277","27","9",4,10,2,10,800,23,400,NA
"33",NA,"Curcuma bhatii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124281490,2018-08-03,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii); D","B1ab(i,ii,iii)+2ab(i,ii,iii); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","8-12","92-102",NA,"2-3",4,10,2,10,800,23,400,NA
"34",NA,"Madhuca diplostemon","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",126572431,2020-12-14,"CR","3.1","D","D","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,4,10,2,10,800,23,400,NA
"35",NA,"Amomum riwatchii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131723638,2018-07-30,"CR","3.1","B2ab(ii,iii,iv); D","B2ab(ii,iii,iv); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes","Yes","Yes","8",NA,"40","1",4,10,2,10,800,23,400,NA
"36",NA,"Biermannia jainiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",186804689,2021-01-06,"CR","3.1","B2ab(iii,v); C2a(i,ii); D","B2ab(iii,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes","Unknown",NA,"Unknown","Unknown","Yes","4",NA,"12-50, 12","1",4,10,2,10,800,23,400,NA
"37","Obtuse Eulophia","Eulophia obtusa","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",186885384,2022-01-12,"CR","3.1","B2ab(i,ii,iii,iv,v); C2a(i,ii); D","B2ab(i,ii,iii,iv,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Yes","No","32","605","25-30","1",4,10,2,10,800,23,400,NA
"38",NA,"Thrixspermum changlangensis","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",187715790,2021-12-03,"CR","3.1","B2ab(iii,v); D","B2ab(iii,v); D","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown",NA,"Yes","4",NA,"0-1,.5 ","1",4,10,2,10,800,23,400,NA
"39",NA,"Humboldtia sanjappae","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",201031383,2024-03-11,"CR","3.1","B1ab(iii)+2ab(iii); D","B1ab(iii)+2ab(iii); D","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","4","4","30","1",4,10,2,10,800,23,400,NA
"40",NA,"Julostylis ampumalensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",201031388,2023-11-27,"CR","3.1","B1ab(iii,v); C2a(i); D","B1ab(iii,v); C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,"No","No",NA,NA,"12","23","20-40","2",4,10,2,10,800,23,400,NA
"41","White-rumped Vulture","Gyps bengalensis","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204618615,2021-07-07,"CR","3.1","A2abce+4abce","A2abce+4abce","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"7370000","4000-6000","11-100",4,10,10,2,800,23,400,NA
"42","Red-headed Vulture","Sarcogyps calvus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",205031246,2021-07-15,"CR","3.1","A2abce+4abce","A2abce+4abce","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"5230000","2500-9999",NA,4,10,10,2,800,23,400,NA
"43",NA,"Syzygium courtallense","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",210023107,2023-12-02,"CR","3.1","B1ab(iii,v); C2a(i); D","B1ab(iii,v); C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,"No","No",NA,NA,"12","74","3-49","3",4,10,2,10,800,23,400,NA
"44",NA,"Syzygium agastyamalayanum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",222292384,2022-11-26,"CR","3.1","B1ab(iii)+2ab(iii); D","B1ab(iii)+2ab(iii); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","8","8","49","2",4,10,2,10,800,23,400,NA
"45","Ponmudinjara","Syzygium ponmudianum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",222292498,2023-02-24,"CR","3.1","B1ab(iii)+2ab(iii); D","B1ab(iii)+2ab(iii); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","4","4","1","1",4,10,2,10,800,23,400,NA
"46","Malamavu","Buchanania barberi","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",223447603,2022-11-07,"CR","3.1","B2ab(iii,v); C2a(i,ii); D","B2ab(iii,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","4",NA,"2","1",4,10,2,10,800,23,400,NA
"47",NA,"Garcinia gamblei","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",242033552,2023-09-11,"CR","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","4","4","5","1",4,10,2,10,800,23,400,NA
"48","Malam Puli","Dialium travancoricum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",242033725,2023-09-14,"CR","3.1","B2ab(i,ii,iii,iv,v); C2a(i,ii); D","B2ab(i,ii,iii,iv,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","4",NA,"1","1",4,10,2,10,800,23,400,NA
"49",NA,"Ceropegia mohanramii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",254095961,2024-03-25,"CR","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i,ii); D","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes","No","Yes","Yes","No","Yes","4","4","40-50","1",4,10,2,10,800,23,400,NA
"50",NA,"Nesphostylis bracteata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",257233746,2024-04-05,"CR","3.1","C2a(i); D","C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","No","No","36","3391","45","9",4,10,2,10,800,23,400,NA
"51",NA,"Elaphoglossum stigmatolepis","TRACHEOPHYTA","POLYPODIOPSIDA","POLYPODIALES","DRYOPTERIDACEAE",1473743,2024-11-05,"CR","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes",NA,NA,NA,"Yes","32","7809","52","4-5",4,10,2,9,720,51,360,NA
"52",NA,"Magnolia pleiocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2293552,2007-04-02,"CR","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"99",NA,"1",4,10,2,9,720,51,360,NA
"53","Island Pit Viper","Trimeresurus labialis","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE",2295688,2019-09-07,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"99",NA,"1",4,10,2,9,720,51,360,NA
"54",NA,"Leptobrachella khasiorum","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",2757701,2020-09-24,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"10-21",NA,"1",4,10,2,9,720,51,360,NA
"55",NA,"Elaeocarpus venustus","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",2820679,2021-10-22,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","No","No","No",NA,"Yes","24.000","59.802",NA,"1",4,10,2,9,720,51,360,NA
"56","Deolali Minnow","Parapsilorhynchus prateri","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",6898894,2010-09-06,"CR","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Possibly Extinct","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","5-9.9","2500-3000",NA,"1",4,10,2,9,720,51,360,NA
"57",NA,"Mesonoemacheilus herrei","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","NEMACHEILIDAE",6903856,2010-03-30,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","5","50",NA,"1",4,10,2,9,720,51,360,NA
"58",NA,"Psilorhynchus tenura","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","PSILORHYNCHIDAE",6906132,2010-10-14,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","9-10","3300",NA,"1",4,10,2,9,720,51,360,NA
"59",NA,"Eriocaulon rouxianum","TRACHEOPHYTA","LILIOPSIDA","POALES","ERIOCAULACEAE",7331073,2010-12-06,"CR","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,"Yes","10","100",NA,"1",4,10,2,9,720,51,360,NA
"60",NA,"Rotala malabarica","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","LYTHRACEAE",7342463,2010-12-01,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","9-10","9-10",NA,"1",4,10,2,9,720,51,360,NA
"61",NA,"Eriocaulon sivarajanii","TRACHEOPHYTA","LILIOPSIDA","POALES","ERIOCAULACEAE",7344032,2010-11-11,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","10","10",NA,"1",4,10,2,9,720,51,360,NA
"62",NA,"Ischaemum jayachandranii","TRACHEOPHYTA","LILIOPSIDA","POALES","POACEAE",7402317,2010-09-02,"CR","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,"Yes","8-10","8-10",NA,"1",4,10,2,9,720,51,360,NA
"63",NA,"Fimbristylis hirsutifolia","TRACHEOPHYTA","LILIOPSIDA","POALES","CYPERACEAE",7412072,2010-11-11,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","9-10","9-10",NA,"1",4,10,2,9,720,51,360,NA
"64",NA,"Isachne veldkampii","TRACHEOPHYTA","LILIOPSIDA","POALES","POACEAE",7412771,2010-10-28,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Yes","Yes",NA,"Yes","9-10","9-10",NA,"1",4,10,2,9,720,51,360,NA
"65",NA,"Eriocaulon ratnagiricum","TRACHEOPHYTA","LILIOPSIDA","POALES","ERIOCAULACEAE",7417109,2010-06-22,"CR","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","No","Unknown","Yes","Unknown","Yes","1","10","150","1",4,10,2,9,720,51,360,NA
"66",NA,"Eriocaulon santapaui","TRACHEOPHYTA","LILIOPSIDA","POALES","ERIOCAULACEAE",7419890,2010-11-03,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","10","100",NA,"1",4,10,2,9,720,51,360,NA
"67",NA,"Nymphoides sivarajanii","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","MENYANTHACEAE",8884548,2011-01-27,"CR","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","9-10","1200-1300",NA,"1",4,10,2,9,720,51,360,NA
"68",NA,"Nymphoides macrospermum","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","MENYANTHACEAE",8885335,2011-01-27,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","10","690",NA,"1",4,10,2,9,720,51,360,NA
"69",NA,"Poecilotheria hanumavilasumica","ARTHROPODA","ARACHNIDA","ARANEAE","THERAPHOSIDAE",12681695,2008-01-01,"CR","3.1","B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"0-10","100",NA,NA,4,10,2,9,720,51,360,NA
"70","Peacock Tarantula","Poecilotheria metallica","ARTHROPODA","ARACHNIDA","ARANEAE","THERAPHOSIDAE",12681959,2008-01-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,51,360,NA
"71","Kolar Leaf-nosed Bat","Hipposideros hypophyllus","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE",22092730,2015-12-14,"CR","3.1","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes","Yes","5-10","5-10","150-200","1",4,10,2,9,720,51,360,NA
"72","Large Rock-rat","Cremnomys elvira","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22417451,2016-04-19,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Unknown","0-10","0-100",NA,"1",4,10,2,9,720,51,360,NA
"73",NA,"Utleria salicifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",50131450,2014-07-16,"CR","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"8",NA,NA,"1",4,10,2,9,720,51,360,NA
"74",NA,"Valeriana leschenaultii","TRACHEOPHYTA","MAGNOLIOPSIDA","DIPSACALES","CAPRIFOLIACEAE",50131455,2014-07-16,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"4-8,8","300-400,300",NA,"2",4,10,2,9,720,51,360,NA
