"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"63",NA,"Hypsolebias rufus","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",1812252,2018-11-07,"CR","3.1","B2ab(ii,iii,iv,v)","B2ab(ii,iii,iv,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,4,10,2,9,720,50,360,NA
"64",NA,"Listrura nematopteryx","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",1813002,2018-11-07,"CR","3.1","B2ab(iii,iv)","B2ab(iii,iv)",1,"Unknown",NA,"Yes",NA,NA,NA,"Yes",NA,"4",NA,NA,"1",4,10,2,9,720,50,360,NA
"65",NA,"Leptopanchax citrinipinnis","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","APLOCHEILIDAE",1814259,2018-11-07,"CR","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",1,"Decreasing",NA,"Yes","Unknown","Yes","Yes","Unknown",NA,"4",NA,NA,"1",4,10,2,9,720,50,360,NA
"66",NA,"Delturus parahybae","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",1814334,2018-11-07,"CR","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","8",NA,NA,"1",4,10,2,9,720,50,360,NA
"67",NA,"Phalloptychus eigenmanni","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","POECILIIDAE",1814927,2018-11-07,"CR","3.1","B2ab(ii,iii,iv,v)","B2ab(ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes",NA,"Yes",NA,NA,"4",NA,NA,"1",4,10,2,9,720,50,360,NA
"68",NA,"Notholebias cruzi","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",1815032,2018-11-07,"CR","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes","Yes",NA,"4",NA,NA,"1",4,10,2,9,720,50,360,NA
"69",NA,"Trichomycterus itacarambiensis","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",1817339,2018-11-07,"CR","3.1","B2ab(iii,v)","B2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,50,360,NA
"70",NA,"Kryptolebias gracilis","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",1817534,2018-11-07,"CR","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,50,360,NA
"71",NA,"Campellolebias dorsimaculatus","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",1817774,2018-11-07,"CR","3.1","B2ab(ii,iii)","B2ab(ii,iii)",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"4",NA,NA,NA,4,10,2,9,720,50,360,NA
"72",NA,"Simpsonichthys zonatus","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",1820774,2018-11-07,"CR","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,50,360,NA
