"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"233","Dwarf Mountain Pine","Pherosphaera fitzgeraldii","TRACHEOPHYTA","PINOPSIDA","PINALES","PODOCARPACEAE",2793882,2010-10-12,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"12","20","455","1",4,5,1,9,180,232,180,NA
"234",NA,"Fluvidona petterdi","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","TATEIDAE",3402733,2011-07-22,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"0-1","0-1",NA,"1",4,5,1,9,180,232,180,NA
"235",NA,"Euastacus dalagarbe","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4518770,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"48.5",NA,"1",4,5,1,9,180,232,180,NA
"236","Short-tailed Rain Crayfish","Ombrastacoides parvicaudatus","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4520186,2010-06-01,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0-100",NA,"1",4,5,1,9,180,232,180,NA
"237",NA,"Euastacus gamilaroi","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4520298,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"10",NA,"1",4,5,1,9,180,232,180,NA
"238",NA,"Euastacus guwinus","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4525953,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","0-10","0-10",NA,"1",4,5,1,9,180,232,180,NA
"239",NA,"Euastacus girurmulayn","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4526116,2010-06-01,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"6.5","396",NA,NA,4,5,1,9,180,232,180,NA
"240",NA,"Euastacus guruhgi","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4530890,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","7.5","80",NA,"4",4,5,1,9,180,232,180,NA
"241",NA,"Euastacus jagabar","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4532679,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","2.5","100",NA,"1",4,5,1,9,180,232,180,NA
"242","Margaret River Burrowing Crayfish","Engaewa pseudoreducta","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4535220,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"94.5",NA,"1",4,5,1,9,180,232,180,NA
"243","Denison Rain Crayfish","Ombrastacoides denisoni","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4535898,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,4,5,1,9,180,232,180,NA
"244","Ochre-Bellied Crayfish","Euastacus mirangudjin","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",4539162,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"42.5",NA,NA,4,5,1,9,180,232,180,NA
"245",NA,"Avicennia integra","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","ACANTHACEAE",7624677,2008-03-07,"VU","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"20,000",NA,"15",1,10,2,9,180,232,90,NA
"246",NA,"Cherax leckii","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",8274399,2009-06-05,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","0-10","10",NA,"1",4,5,1,9,180,232,180,NA
"247",NA,"Vandiemenia ratkowskiana","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","METZGERIALES","METZGERIACEAE",10178869,2000-01-01,"CR","2.3","B1+2c","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,9,180,232,180,NA
"248","Mallacoota Burrowing Crayfish","Engaeus mallacoota","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12845459,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"15.25",NA,"1",4,5,1,9,180,232,180,NA
"249",NA,"Engaeus spinicaudatus","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12846609,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","25",NA,"1",4,5,1,9,180,232,180,NA
"250",NA,"Engaeus sternalis","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12846889,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"16",NA,"1",4,5,1,9,180,232,180,NA
"251",NA,"Euastacus bindal","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12889668,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","1-10","0-10",NA,"1",4,5,1,9,180,232,180,NA
"252",NA,"Euastacus eungella","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12890201,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,4,5,1,9,180,232,180,NA
"253",NA,"Euastacus jagara","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12890859,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"0-10","0-10",NA,"1",4,5,1,9,180,232,180,NA
"254",NA,"Euastacus maidae","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12891071,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,4,5,1,9,180,232,180,NA
"255",NA,"Euastacus monteithorum","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12891305,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"0-10","0-10",NA,"1",4,5,1,9,180,232,180,NA
"256",NA,"Euastacus robertsi","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12891518,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0-100",NA,NA,4,5,1,9,180,232,180,NA
"257",NA,"Euastacus setosus","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12891752,2010-06-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"0-10","10",NA,"1",4,5,1,9,180,232,180,NA
"258",NA,"Euastacus yigara","ARTHROPODA","MALACOSTRACA","DECAPODA","PARASTACIDAE",12892960,2010-06-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0-10",NA,"1",4,5,1,9,180,232,180,NA
"259","Newry Golden Wattle","Acacia chrysotricha","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",20125119,2011-05-13,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"25","10",NA,"2",2,5,2,9,180,232,90,NA
"260","Carpentarian Rock-rat","Zyzomys palatalis","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22457211,2015-06-05,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","Yes","1","4000","1000","1",4,5,1,9,180,232,180,NA
"261","Mountain-top Nursery-frog","Cophixalus monticola","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",78427687,2020-08-03,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",2,"Stable",NA,"Yes",NA,"Yes","Yes",NA,"Yes","20","34",NA,"1",4,5,1,9,180,232,180,NA
"262","Mcdonald’s Frog","Cophixalus mcdonaldi","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",78433189,2020-08-03,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",2,"Stable",NA,"Yes",NA,"Yes","Yes",NA,"Yes","12","14",NA,"1",4,5,1,9,180,232,180,NA
"263","Elegant Frog","Cophixalus concinnus","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",78451677,2020-08-03,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",2,"Stable",NA,"Yes",NA,"Yes","Yes",NA,"Yes","4","4",NA,"1",4,5,1,9,180,232,180,NA
"264",NA,"Phyllurus kabikabi","CHORDATA","REPTILIA","SQUAMATA","CARPHODACTYLIDAE",102664577,2017-06-13,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","71",NA,NA,4,5,1,9,180,232,180,NA
"265","Fassifern Blind Snake","Anilios insperatus","CHORDATA","REPTILIA","SQUAMATA","TYPHLOPIDAE",102839291,2017-06-12,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-9","10-99",NA,"1",4,5,1,9,180,232,180,NA
"266","Nevin's Slide","Lerista nevinae","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",109476954,2017-02-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4","278.8",NA,"2-3",4,5,1,9,180,232,180,NA
"267","Nangur Skink","Nangura spinosa","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",109480570,2017-06-14,"EN","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"3.67","327.6",NA,"2",2,5,2,9,180,232,90,NA
"268",NA,"Austroablepharus barrylyoni","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",109480882,2017-06-15,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,5,1,9,180,232,180,NA
"269",NA,"Austromuellera valida","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113306421,2019-02-05,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","No","Yes",NA,"40",NA,"2",2,5,2,9,180,232,90,NA
"270","Good’s Banksia","Banksia goodii","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113306571,2018-10-25,"EN","3.1","A2c+4c","A2c+4c","Extant","Native",2,"Stable","No","Yes",NA,NA,NA,NA,"No",NA,"296",NA,NA,2,5,6,3,180,232,60,NA
"271",NA,"Banksia concinna","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113307196,2018-10-25,"EN","3.1","A3ce+4ce; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","A3ce+4ce; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Yes","No","250-500","744",NA,"2-3",2,5,6,3,180,232,60,NA
"272",NA,"Grevillea crowleyae","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113307846,2018-10-26,"EN","3.1","A2ce; B1ab(v)","A2ce; B1ab(v)","Extant","Native",2,"Decreasing","Yes","Unknown","Unknown",NA,"Unknown",NA,"Unknown",NA,"1346","999",NA,2,5,3,6,180,232,60,NA
"273",NA,"Grevillea florida","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113308016,2018-10-26,"EN","3.1","A3c; B1ab(ii,iii,v)","A3c; B1ab(ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"No","Yes",NA,"No",NA,"2919",NA,NA,2,5,6,3,180,232,60,NA
"274",NA,"Grevillea hirtella","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113308086,2018-10-26,"EN","3.1","A2c+4c; B1ab(iii,v)","A2c+4c; B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown",NA,"No",NA,"3000",NA,NA,2,5,6,3,180,232,60,NA
"275","McCutcheon’s Grevillea","Grevillea maccutcheonii","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113308216,2018-10-24,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Stable","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Yes","42","42",NA,"1",4,5,1,9,180,232,180,NA
"276","Rare Grevillea","Grevillea rara","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113308511,2018-10-26,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Stable","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Yes","12","53","1515","1",4,5,1,9,180,232,180,NA
"277",NA,"Grevillea zygoloba","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113308771,2018-10-26,"EN","3.1","A3c","A3c","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown",NA,"Unknown",NA,"4855",NA,NA,2,5,6,3,180,232,60,NA
"278",NA,"Grevillea divaricata","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113309325,2019-02-07,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes","No",NA,"Unknown",NA,"Yes","8",NA,NA,"1",4,5,1,9,180,232,180,NA
"279",NA,"Grevillea hodgei","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113309405,2019-02-07,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown",NA,"Yes","8","8",NA,"2",2,5,2,9,180,232,90,NA
"280",NA,"Grevillea virgata","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113309750,2019-02-08,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","Yes","8","8",NA,"2-3",2,5,2,9,180,232,90,NA
"281",NA,"Hakea chromatropa","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",121862010,2018-10-24,"EN","3.1","D","D","Extant","Native",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"50","4",2,5,2,9,180,232,90,NA
"282","Drysdale Gudgeon","Kimberleyeleotris notata","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",123377933,2019-01-08,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","4","4",NA,"1",4,5,1,9,180,232,180,NA
"283","Arthurs Paragalaxias","Paragalaxias mesotes","CHORDATA","ACTINOPTERYGII","OSMERIFORMES","GALAXIIDAE",123378508,2019-02-11,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",2,"Stable","Yes",NA,"No","No","No",NA,"Yes","20","53",NA,"2",2,5,2,9,180,232,90,NA
"284","Bald Carp Gudgeon","Hypseleotris sp. nov. 'bald'","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",123382581,2019-02-06,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","12","10-12",NA,"1",4,5,1,9,180,232,180,NA
"285","Barrow cave gudgeon","Milyeringa justitia","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",128970120,2019-01-23,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes","Unknown","Unknown",NA,NA,"Yes","8","8",NA,"1",4,5,1,9,180,232,180,NA
"286",NA,"Galaxias fontanus","CHORDATA","ACTINOPTERYGII","OSMERIFORMES","GALAXIIDAE",129040589,2019-02-11,"EN","3.1","A2abc; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","A2abc; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Yes","15","3583","2500","1",2,5,3,6,180,232,60,NA
"287","Pedder Galaxias","Galaxias pedderensis","CHORDATA","ACTINOPTERYGII","OSMERIFORMES","GALAXIIDAE",129041339,2019-02-11,"EN","3.1","B2ab(v)","B2ab(v)","Extant","Native",2,"Stable","Yes","No","No","No","No","No","Yes","8",NA,NA,"2",2,5,2,9,180,232,90,NA
"288","Slender Carp Gudgeon","Hypseleotris ejuncida","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",129047127,2019-01-10,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","12","84",NA,"1",4,5,1,9,180,232,180,NA
"289",NA,"Persoonia oxycoccoides","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",129453487,2019-02-06,"EN","3.1","A2ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","A2ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes","Unknown","No","164","1329","900-1000",NA,2,5,3,6,180,232,60,NA
"290","Mt Richmond Apple-jack","Eucalyptus splendens","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",133374358,2019-03-04,"EN","3.1","A2c; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","A2c; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",3,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"28","47","300","5",2,3.33333333333333,3,9,180,232,60,NA
"291",NA,"Eucalyptus kabiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",133375466,2019-03-18,"EN","3.1","B1ab(i,ii,iv)+2ab(i,ii,iv)","B1ab(i,ii,iv)+2ab(i,ii,iv)","Extant","Native",2,"Decreasing","No","No","Yes","Yes","Yes","Yes",NA,"8","8","2000","2",2,5,2,9,180,232,90,NA
"292","Newdegate Mallet","Eucalyptus mimica","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",133375769,2019-03-11,"EN","3.1","A2c","A2c","Extant","Native",2,"Stable",NA,NA,NA,NA,NA,NA,NA,"44","1019.93","999","2",2,5,3,6,180,232,60,NA
"293","Rose Mallee","Eucalyptus rhodantha","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",133379636,2019-03-12,"EN","3.1","A2c","A2c","Extant","Native",2,"Stable",NA,NA,NA,NA,NA,NA,"Yes","36","1195.21","704",NA,2,5,3,6,180,232,60,NA
"294","Diamond Gum","Eucalyptus rhomboidea","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",133379656,2019-03-13,"EN","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",2,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"24","95.5","10000-100000","4",2,5,2,9,180,232,90,NA
"295","Lancelin Island Skink","Ctenotus lancelini","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",167868572,2017-02-21,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4","4",NA,"1",4,5,1,9,180,232,180,NA
"296","Kaputar Rock Skink","Egernia roomi","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",177544525,2023-07-28,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","40","40",NA,"1",4,5,1,9,180,232,180,NA
"297",NA,"Lampropholis elliotensis","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",177544635,2023-08-08,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","16",NA,"1",4,5,1,9,180,232,180,NA
"298","Australian Trapdoor Spider","Moggridgea rainbowi","ARTHROPODA","ARACHNIDA","ARANEAE","MIGIDAE",195629045,2021-02-11,"EN","3.1","A4abce; B1ab(ii,iii,iv,v)","A4abce; B1ab(ii,iii,iv,v)","Extant","Native",2,"Decreasing","Yes","Yes","No","No","Yes","Yes",NA,NA,"1199",NA,"2-5",2,5,6,3,180,232,60,NA
"299",NA,"Diorygopyx duplodentatus","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",195997067,2021-02-17,"EN","3.1","A2c; B1ab(iii)","A2c; B1ab(iii)","Extant","Native",2,"Decreasing","Unknown","Yes",NA,NA,NA,NA,NA,NA,"245",NA,"1",2,5,3,6,180,232,60,NA
"300",NA,"Notonomus clivinoides","ARTHROPODA","INSECTA","COLEOPTERA","CARABIDAE",195997190,2021-02-17,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"20-99",NA,"1",4,5,1,9,180,232,180,NA
"301","Enigma Moth","Aenigmatinea glatzella","ARTHROPODA","INSECTA","LEPIDOPTERA","AENIGMATINEIDAE",195997220,2021-02-09,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"61",NA,"1",4,5,1,9,180,232,180,NA
"302",NA,"Atelomastix tumula","ARTHROPODA","DIPLOPODA","SPIROSTREPTIDA","IULOMORPHIDAE",196181680,2021-02-08,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes","No",NA,NA,"No",NA,"4","4",NA,"1",4,5,1,9,180,232,180,NA
"303",NA,"Nunciella kangarooensis","ARTHROPODA","ARACHNIDA","OPILIONES","TRIAENONYCHIDAE",196182152,2021-02-11,"EN","3.1","A2c; B1ab(iii,v)","A2c; B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes","No","No",NA,"Unknown","Yes",NA,"176",NA,"1",2,5,3,6,180,232,60,NA
"304",NA,"Atelomastix poustiei","ARTHROPODA","DIPLOPODA","SPIROSTREPTIDA","IULOMORPHIDAE",196182711,2021-02-08,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes",NA,"No","No",NA,"Yes","4","4",NA,"1",4,5,1,9,180,232,180,NA
"305","Granite Spider Orchid","Caladenia granitora","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",206712814,2017-11-20,"EN","3.1","B1ab(iii,v)+2ab(iii,v); D","B1ab(iii,v)+2ab(iii,v); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","16","25.7","63","3",2,5,2,9,180,232,90,NA
"306","Boddington Spider Orchid","Caladenia hopperiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",206712819,2017-06-06,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","20","20","282","2",2,5,2,9,180,232,90,NA
"307","Grooved Helmet-orchid","Corybas sulcatus","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",206712844,2011-03-06,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","8","8","12600","1",4,5,1,9,180,232,180,NA
"308","Mount Wollumbin Hip-pocket Frog","Assa wollumbin","CHORDATA","AMPHIBIA","ANURA","MYOBATRACHIDAE",211150075,2021-12-13,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",2,"Stable",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,"34",NA,"1",4,5,1,9,180,232,180,NA
"309",NA,"Drosera allantostigma","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","DROSERACEAE",211864384,2020-01-17,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",2,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Yes","4","4",NA,"1",4,5,1,9,180,232,180,NA
