"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"179",NA,"Camellia bugiamapensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",70424091,2017-07-20,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"1-4",NA,"49",NA,4,10,0.5,10,200,174,400,NA
"180",NA,"Kalophrynus cryptophonus","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",73726619,2015-09-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"5438",NA,"2",2,10,2,5,200,174,100,NA
"181",NA,"Leptobrachium ngoclinhense","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",86217177,2015-11-16,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2912",NA,"2",2,10,2,5,200,174,100,NA
"182",NA,"Theloderma ryabovi","CHORDATA","AMPHIBIA","ANURA","RHACOPHORIDAE",87450322,2015-12-08,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2736",NA,"2",2,10,2,5,200,174,100,NA
"183",NA,"Magnolia fansipanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",88936938,2016-01-27,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"810","1-50",NA,4,10,0.5,10,200,174,400,NA
"184","Orange-eyed Litter Frog","Leptobrachella pyrrhops","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",115856757,2020-09-01,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"239",NA,"2",2,10,2,5,200,174,100,NA
"185","Golden-winged Laughingthrush","Trochalopteron ngoclinhense","CHORDATA","AVES","PASSERIFORMES","LEIOTRICHIDAE",131518026,2018-08-07,"EN","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Yes","65","590","1000-2499","2",2,10,2,5,200,174,100,NA
"186","Gừng một lá","Zingiber monophyllum","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",132690971,2018-08-27,"EN","3.1","B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"75",NA,NA,"2",2,10,2,5,200,174,100,NA
"187",NA,"Quercus blaoensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",138193962,2020-02-19,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,NA,NA,NA,"49","2",4,10,0.5,10,200,174,400,NA
"188","Big-eyed Litter Frog","Leptobrachella macrops","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",149684986,2020-08-17,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"491",NA,"2",2,10,2,5,200,174,100,NA
"189","Black-spotted Paddy Frog","Micryletta nigromaculata","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",153631953,2020-09-02,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3206",NA,"2",2,10,2,5,200,174,100,NA
"190",NA,"Anisogomphus neptunus","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",167180221,2020-05-29,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"10-500","893",NA,"2",2,10,2,5,200,174,100,NA
"191",NA,"Quercus honbaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173040828,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,NA,"4","4","49","1",4,10,0.5,10,200,174,400,NA
"192",NA,"Quercus bidoupensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173041417,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,"No","4","4","49",NA,4,10,0.5,10,200,174,400,NA
"193",NA,"Quercus baolamensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173041526,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,"No","4","4","49",NA,4,10,0.5,10,200,174,400,NA
"194",NA,"Quercus donnaiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173041742,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,NA,NA,NA,"49",NA,4,10,0.5,10,200,174,400,NA
"195",NA,"Quercus dilacerata","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173041852,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,"Unknown","Unknown",NA,"No",NA,NA,"49",NA,4,10,0.5,10,200,174,400,NA
"196",NA,"Quercus dankiaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173042191,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4","4","0-49","1",4,10,0.5,10,200,174,400,NA
"197",NA,"Quercus camusiae","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173042407,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,"No",NA,NA,"49",NA,4,10,0.5,10,200,174,400,NA
"198",NA,"Quercus baniensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173042515,2020-02-01,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,"Unknown","Unknown",NA,"No",NA,NA,"49","1",4,10,0.5,10,200,174,400,NA
"199",NA,"Periaeschna furukawai","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE",173756571,2020-05-05,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"20-499","647",NA,"2",2,10,2,5,200,174,100,NA
"200",NA,"Protosticta proboscis","ARTHROPODA","INSECTA","ODONATA","PLATYSTICTIDAE",173775445,2020-06-14,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"12-500","582",NA,"2",2,10,2,5,200,174,100,NA
"201",NA,"Camellia capitata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",176937766,2015-01-22,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","1-4",NA,"3-5",NA,4,10,0.5,10,200,174,400,NA
"202",NA,"Homalium glandulosum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",182524362,2020-10-02,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown","Unknown",NA,NA,"Unknown",NA,"Yes","4",NA,"1-50,1",NA,4,10,0.5,10,200,174,400,NA
"203",NA,"Quercus trungkhanhensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",187940805,2020-09-02,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,4,10,0.5,10,200,174,400,NA
"204",NA,"Quercus xuanlienensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",187941248,2020-09-02,"CR","3.1","D","D","Extant","Native",1,"Unknown","Unknown",NA,NA,NA,NA,NA,NA,"4",NA,"1",NA,4,10,0.5,10,200,174,400,NA
"205",NA,"Camellia quangcuongii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",191171327,2020-11-27,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,"Unknown",NA,NA,NA,NA,"Yes","4",NA,"8-50",NA,4,10,0.5,10,200,174,400,NA
"206",NA,"Lithocarpus vuquangensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",240303477,2020-12-14,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4",NA,"1-20",NA,4,10,0.5,10,200,174,400,NA
"207",NA,"Quercus sontraensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",268576378,2024-11-12,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"8","8","20",NA,4,10,0.5,10,200,174,400,NA
"208",NA,"Typhonium circinnatum","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","ARACEAE",2716557,2011-11-03,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,5,2,9,180,208,90,NA
"209",NA,"Pseudolaubuca hotaya","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","XENOCYPRIDIDAE",6646440,2007-03-01,"VU","3.1","A2ce","A2ce","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"1-100",NA,NA,1,10,2,9,180,208,90,NA
"210","Trai","Margaritifera laosensis","MOLLUSCA","BIVALVIA","UNIONIDA","MARGARITIFERIDAE",6804927,2010-04-12,"EN","3.1","B1ab(i,iii)+2ab(i,iii)","B1ab(i,iii)+2ab(i,iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"No","16","50-90",NA,"4",2,10,1,9,180,208,180,NA
"211","云纹思凡腹吸鳅","Sewellia marmorata","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","GASTROMYZONTIDAE",8641699,2010-09-05,"EN","3.1","A2c; B1ab(i,ii,iii)","A2c; B1ab(i,ii,iii)","Extant","Native",1,"Decreasing","Yes",NA,NA,"Yes",NA,NA,NA,NA,"5000",NA,"2-3",2,10,3,3,180,208,60,NA
"212",NA,"Cinnamomum balansae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",9969078,1998-01-01,"EN","2.3","A1cd, B1+2c","A2cd;B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,3,3,180,208,60,NA
"213",NA,"Cycas brachycantha","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",67337542,2020-11-12,"VU","3.1","D2","D2","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,"Yes",NA,"50",NA,"1",1,10,2,9,180,208,90,NA
"214",NA,"Platyrhaphe sp. nov. 1","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CYCLOPHORIDAE",89302525,2016-02-09,"VU","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D2","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D2","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"Yes","1.5-8","12-20",NA,"6",1,10,2,9,180,208,90,NA
"215",NA,"Anauchen informis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GASTROCOPTIDAE",89302560,2016-02-11,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","3.5-40","3.5-59",NA,"10",1,10,2,9,180,208,90,NA
"216",NA,"Acinolaemus carcharodon","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GASTROCOPTIDAE",89302625,2016-02-10,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Unknown","3.4-32","37",NA,"8",1,10,2,9,180,208,90,NA
"217",NA,"Eutrichodesmus griseus","ARTHROPODA","DIPLOPODA","POLYDESMIDA","HAPLODESMIDAE",89581576,2016-02-10,"VU","3.1","D2","D2","Extant","Native",1,"Decreasing",NA,NA,NA,"Unknown","Unknown",NA,"Yes","3-28","89",NA,"5-6",1,10,2,9,180,208,90,NA
"218",NA,"Begonia bataiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","CUCURBITALES","BEGONIACEAE",89663606,2016-02-11,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D2","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D2","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Yes","2.8-32","57",NA,"8",1,10,2,9,180,208,90,NA
"219",NA,"Amorphophallus kienluongensis","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","ARACEAE",89664089,2016-02-11,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D2","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D2","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","2.9-36","72",NA,"9",1,10,2,9,180,208,90,NA
"220","Psychedelic Rock Gecko","Cnemaspis psychedelica","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",97210384,2016-06-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"8","8","507","2",2,10,1,9,180,208,180,NA
"221",NA,"Cyrtodactylus huongsonensis","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",104718551,2017-05-24,"VU","3.1","D2","D2","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"4.354",NA,NA,1,10,2,9,180,208,90,NA
"222","Ota’s Bent-toed Gecko","Cyrtodactylus otai","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",104718671,2017-05-24,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","159",NA,"2",2,10,1,9,180,208,180,NA
"223",NA,"Zingiber mellis","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131774783,2018-07-29,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,208,180,NA
"224",NA,"Zingiber microcheilum","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131774815,2018-07-30,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,208,180,NA
"225",NA,"Zingiber lecongkietii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131774853,2018-07-29,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,208,180,NA
"226",NA,"Newmania orthostachys","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",132692037,2018-08-01,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,208,180,NA
"227",NA,"Caryodaphnopsis bilocellata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172912992,2020-05-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","12",NA,"3",2,10,1,9,180,208,180,NA
"228",NA,"Machilus cochinchinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",190527704,2020-12-19,"EN","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,"Yes","8",NA,NA,"2",2,5,2,9,180,208,90,NA
"229",NA,"Colona poilanei","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",202163481,2021-07-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","146",NA,"2",2,10,1,9,180,208,180,NA
"230",NA,"Gluta megalocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",202411644,2021-06-08,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,208,180,NA
"231",NA,"Epiprinus poilanei","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",206909191,2021-11-22,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","8-100",NA,"2",2,10,1,9,180,208,180,NA
"232",NA,"Fernandoa bracteata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",213399246,2022-02-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","8-100",NA,"2",2,10,1,9,180,208,180,NA
"233",NA,"Fernandoa brilletii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",213399251,2022-02-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","8-100",NA,"2",2,10,1,9,180,208,180,NA
"234","Tiny Flowered Paphiopedilum ","Paphiopedilum micranthum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",2002560,2014-03-13,"CR","3.1","A2acd+3cd+4acd","A2acd+3cd+4acd","Extant","Native",7,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"70","230000","10000","6",4,1.42857142857143,10,3,171.428571428571,234,57.1428571428571,NA
"235","Siamese Crocodile","Crocodylus siamensis","CHORDATA","REPTILIA","CROCODYLIA","CROCODYLIDAE",3048087,2012-02-23,"CR","3.1","A2cd","A2cd","Extant","Reintroduced",7,"Decreasing","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,"500-1000","5",4,1.42857142857143,5,6,171.428571428571,234,34.2857142857143,NA
"236","Baer's Pochard","Aythya baeri","CHORDATA","AVES","ANSERIFORMES","ANATIDAE",154436811,2019-08-15,"CR","3.1","A2cd+3cd+4cd; C2a(ii)","A2cd+3cd+4cd; C2a(ii)","Extant","Native",19,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"2270000","150-700","11-100",4,0.526315789473684,10,8,168.421052631579,236,21.0526315789474,NA
"237",NA,"Camellia pubicosta","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",1981916,2015-01-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,NA,NA,"3700",NA,"3",2,10,2,4,160,237,80,NA
"238",NA,"Camellia tonkinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",1982634,2014-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,NA,NA,"2033",NA,"3",2,10,2,4,160,237,80,NA
"239","Trai Cánh","Cristaria truncata","MOLLUSCA","BIVALVIA","UNIONIDA","UNIONIDAE",6805137,2010-11-15,"EN","3.1","B2ab(i,iii)","B2ab(i,iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,"3",2,10,2,4,160,237,80,NA
"240",NA,"Hylarana montivaga","CHORDATA","AMPHIBIA","ANURA","RANIDAE",55070277,2015-12-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3139",NA,"4",2,10,2,4,160,237,80,NA
"241","Cáy Ngen","Cycas chevalieri","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",67339469,2021-10-12,"VU","3.1","A4acd; B1ab(i,ii,iii,iv,v)","A4acd; B1ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,"19305","10000","5",1,10,4,4,160,237,40,NA
"242",NA,"Magnolia cattienensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",68933827,2015-01-09,"EN","3.1","B1ab(iii); D","B1ab(iii); D","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"750","50-250","1",2,10,1,8,160,237,160,NA
"243","Pretty Narrow-Mouth Frog","Nanohyla pulchella","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",73728104,2015-11-27,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3901",NA,"5",2,10,2,4,160,237,80,NA
"244",NA,"Leptobrachella pluvialis","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",86430531,2015-11-17,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2597",NA,"3",2,10,2,4,160,237,80,NA
"245","Vietnam Flying Frog","Rhacophorus calcaneus","CHORDATA","AMPHIBIA","ANURA","RHACOPHORIDAE",87891016,2015-12-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4138",NA,"5",2,10,2,4,160,237,80,NA
"246","Peters’ Butterfly Lizard","Leiolepis guentherpetersi","CHORDATA","REPTILIA","SQUAMATA","AGAMIDAE",99931300,2017-05-25,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","No",NA,NA,NA,NA,NA,"3943",NA,"4",2,10,2,4,160,237,80,NA
"247",NA,"Gekko badenii","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",112309489,2017-05-25,"EN","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"4081",NA,"3",2,10,2,4,160,237,80,NA
"248",NA,"Amolops minutus","CHORDATA","AMPHIBIA","ANURA","RANIDAE",126406905,2015-10-28,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"2383",NA,"5",2,10,2,4,160,237,80,NA
"249","Rau Nghệ","Curcuma sahuynhensis","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131724370,2018-07-30,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"16","2339",NA,"3",2,10,2,4,160,237,80,NA
"250",NA,"Curcuma vitellina","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",132688601,2018-08-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","4508",NA,"5",2,10,2,4,160,237,80,NA
"251",NA,"Drepanosticta emtrai","ARTHROPODA","INSECTA","ODONATA","PLATYSTICTIDAE",147083699,2019-08-14,"EN","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"1541-7009",NA,"4",2,10,2,4,160,237,80,NA
"252","Hoang Lien Horned Frog","Megophrys hoanglienensis","CHORDATA","AMPHIBIA","ANURA","MEGOPHRYIDAE",150087105,2019-12-27,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3213",NA,"4",2,10,2,4,160,237,80,NA
"253",NA,"Callicarpa bachmaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",159054342,2020-07-14,"EN","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown","Unknown","Yes","Yes","Yes","Yes",NA,"Unknown","16","30483",NA,"4",2,10,2,4,160,237,80,NA
"254",NA,"Leptogomphus tamdaoensis","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",167180364,2020-06-14,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"16-500","8528-12567",NA,"4",2,10,2,4,160,237,80,NA
"255",NA,"Quercus rupestris","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",173040931,2020-02-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","16","121",NA,"4",2,10,2,4,160,237,80,NA
"256",NA,"Amolops ottorum","CHORDATA","AMPHIBIA","ANURA","RANIDAE",173330500,2020-08-14,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2985",NA,"3",2,10,2,4,160,237,80,NA
"257",NA,"Asiagomphus kosterini","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",173775123,2020-05-29,"EN","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"288-1600",NA,"3",2,10,2,4,160,237,80,NA
