"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"254","Huánaco Water Frog","Telmatobius punctatus","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",517865,2017-04-21,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1405.7",NA,"1",2,10,2,6,240,254,120,NA
"255",NA,"Pygmaeocereus bieblii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",623537,2011-05-07,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"200-500",NA,"1",2,10,2,6,240,254,120,NA
"256",NA,"Matucana weberbaueri","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",647621,2011-05-07,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"100",NA,"1",2,10,2,6,240,254,120,NA
"257","Definitive Leaf-eared Mouse","Phyllotis definitus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22341847,2016-07-19,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"300","20652.71",NA,"1",2,10,2,6,240,254,120,NA
"258","Rosalinda's Oldfield Mouse","Thomasomys rosalinda","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22364564,2016-07-11,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"10-500","16475.15",NA,"1",2,10,2,6,240,254,120,NA
"259","Tailed Phragmipedium ","Phragmipedium caudatum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43328074,2015-09-08,"EN","3.1","A2cd+3cd+4cd; B2ab(ii,iii,v)","A2cd+3cd+4cd; B2ab(ii,iii,v)",2,"Decreasing","Yes","Yes",NA,"Unknown","Yes","Yes",NA,"20","370000",NA,"5",2,5,6,4,240,254,60,NA
"260",NA,"Rhinella chavin","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",89196809,2018-02-28,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"16","287.9",NA,"1",2,10,2,6,240,254,120,NA
"261",NA,"Pristimantis ornatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89216338,2017-04-20,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"580.73",NA,"1",2,10,2,6,240,254,120,NA
"262","Gray-bellied Comet","Taphrolesbia griseiventris","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",179183928,2020-07-13,"EN","3.1","C2a(i)","C2a(i)",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"28000","250-999","5",2,10,2,6,240,254,120,NA
"263",NA,"Meriania vilcabambensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",207805190,2022-08-10,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12","177.235",NA,"1",2,10,2,6,240,254,120,NA
"264","Rocket Frog","Hyloxalus alessandroi","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",3022825,2018-02-06,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1432.26",NA,"2",2,10,2,5,200,264,100,NA
"265",NA,"Ctenophryne carpish","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",3056637,2017-12-09,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2761.6",NA,"2",2,10,2,5,200,264,100,NA
"266","Piura Water Frog","Telmatobius ignavus","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",3058583,2017-04-20,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes",".5",NA,NA,NA,NA,NA,NA,"508.14",NA,"2",2,10,2,5,200,264,100,NA
"267","Allipaca Water Frog","Telmatobius intermedius","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",3058721,2018-03-30,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"237.6",NA,"2",2,10,2,5,200,264,100,NA
"268","Andean killifish","Orestias cuvieri","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",53817058,2021-01-10,"CR","3.1","D","D",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"0-50",NA,4,5,1,10,200,264,200,NA
"269",NA,"Solanum buesii","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",71779397,2018-07-18,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"36","3460",NA,"2",2,10,2,5,200,264,100,NA
"270","Tarapoto Cochran Frog","Rulyrana saxiscandens","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",78504492,2017-04-19,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1587.65",NA,"2",2,10,2,5,200,264,100,NA
"271",NA,"Truebella tothastes","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",89197819,2018-02-28,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"280.34",NA,"2",2,10,2,5,200,264,100,NA
"272","Basecamp Giant Glass Frog","Centrolene hesperia","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",89198000,2018-03-30,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"308.72",NA,"2",2,10,2,5,200,264,100,NA
"273","Tutumbaro Cochran Frog","Nymphargus phenax","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",89198547,2018-03-30,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"162.07",NA,"2",2,10,2,5,200,264,100,NA
"274","Sky-blue Poison Frog","Hyloxalus azureiventris","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",89200449,2017-04-18,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"321.88",NA,"2",2,10,2,5,200,264,100,NA
"275",NA,"Ameerega rubriventris","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",89202378,2017-04-18,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"753.31",NA,"2",2,10,2,5,200,264,100,NA
"276","Silverstone's Poison Frog","Ameerega silverstonei","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",89202518,2017-04-18,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2873.97",NA,"2",2,10,2,5,200,264,100,NA
"277","Junín Wancha","Telmatobius brachydactylus","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",89204767,2018-02-20,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"550.04",NA,"2",2,10,2,5,200,264,100,NA
"278","Huambos Robber Frog","Pristimantis petrobardus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89208732,2017-12-09,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"549.62",NA,"2",2,10,2,5,200,264,100,NA
"279","Cannatella's Andes Frog","Niceforonia lucida","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89211791,2018-03-16,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"255.8",NA,"2",2,10,2,5,200,264,100,NA
"280","Parker’s Andes Frog","Lynchius parkeri","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89212150,2017-12-09,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"146.53",NA,"2",2,10,2,5,200,264,100,NA
"281",NA,"Pristimantis cordovae","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89219963,2017-04-20,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"682.1",NA,"2",2,10,2,5,200,264,100,NA
"282",NA,"Gastrotheca nebulanastes","CHORDATA","AMPHIBIA","ANURA","HEMIPHRACTIDAE",89226092,2017-04-20,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"111.44",NA,"2",2,10,2,5,200,264,100,NA
"283",NA,"Hyalinobatrachium anachoretus","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",90531097,2018-03-23,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"568.3",NA,"2",2,10,2,5,200,264,100,NA
"284",NA,"Solanum catilliflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",101522002,2018-07-16,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No","28",NA,NA,"2",2,10,2,5,200,264,100,NA
"285",NA,"Phrynopus daemon","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",106127040,2017-04-18,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"414.04",NA,"2",2,10,2,5,200,264,100,NA
"286",NA,"Solanum augustii","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",117765734,2018-07-17,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"16","618",NA,"2",2,10,2,5,200,264,100,NA
"287","Inti Andes Frog","Phrynopus inti","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",125189811,2018-03-08,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"230.9",NA,"2",2,10,2,5,200,264,100,NA
"288",NA,"Ameerega yoshina","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",175790883,2017-04-19,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3920.31",NA,"2",2,10,2,5,200,264,100,NA
"289",NA,"Orestias elegans","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",176675433,2020-09-22,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","Unknown",NA,"1012",NA,"2",2,10,2,5,200,264,100,NA
"290",NA,"Anthopterus racemosus","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",177514269,2020-07-12,"CR","3.1","D","D",1,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,"Yes","4","0","0-49","1",4,10,0.5,10,200,264,400,NA
"291",NA,"Chrysochlamys pavonii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",177516454,2020-07-08,"CR","3.1","D","D",1,"Unknown",NA,"Unknown","Unknown",NA,"Unknown",NA,"Unknown","4","0","0-49","1",4,10,0.5,10,200,264,400,NA
"292",NA,"Ribes albifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","SAXIFRAGALES","GROSSULARIACEAE",177528695,2020-07-16,"CR","3.1","D","D",1,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,"Unknown","16","73568.549","0-49","4",4,10,0.5,10,200,264,400,NA
"293",NA,"Wurdastom dudleyi","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",223167315,2022-08-04,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8-500",NA,NA,"2",2,10,2,5,200,264,100,NA
"294",NA,"Ctenophryne barbatula","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",517178,2017-12-08,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10",NA,"2",2,10,1,9,180,294,180,NA
"295",NA,"Diospyros urep","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",1396435,2020-07-17,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Yes","8",NA,NA,"2",2,10,1,9,180,294,180,NA
"296","Ecuador Leaf Frog","Phyllonastes lochites","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",3057402,2021-04-07,"EN","3.1","A3c; B1ab(iii,v)","A3c; B1ab(iii,v)",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4639.2",NA,"1-5",2,5,6,3,180,294,60,NA
"297","Andean Killifish","Orestias mooni","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",53818423,2021-01-10,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"298","Cuzco Andes Frog","Bryophryne cophites","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",89210625,2016-06-22,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"42.48",NA,"3",2,10,1,9,180,294,180,NA
"299","Simmons' Big-headed Frog","Lynchius simmonsi","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",98654740,2021-04-14,"EN","3.1","A3c; B1ab(iii,v)","A3c; B1ab(iii,v)",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"3121",NA,"1-5",2,5,6,3,180,294,60,NA
"300","El Cóndor Glass Frog","Centrolene condor","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",98658323,2020-11-12,"EN","3.1","A3c; B1ab(iii,v)","A3c; B1ab(iii,v)",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1091.1",NA,"1-7",2,5,6,3,180,294,60,NA
"301","Sleeping Beauty Rain Frog","Pristimantis pulchridormientes","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",107284007,2018-02-09,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"84.11",NA,"2",2,10,1,9,180,294,180,NA
"302",NA,"Pouteria bonneriana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",126576041,2023-05-09,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","8-5000",NA,"2",2,10,1,9,180,294,180,NA
"303",NA,"Tillandsia chartacea","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131343089,2018-11-22,"CR","3.1","B1ab(ii,iii)","B1ab(ii,iii)",2,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"3.02",NA,"1",4,5,1,9,180,294,180,NA
"304",NA,"Puya coriacea","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131368539,2019-02-04,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"305",NA,"Puya pratensis","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131368569,2019-02-04,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"306",NA,"Gentianella weigendii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","GENTIANACEAE",133313250,2018-11-20,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"307",NA,"Nototriche lopezii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",133318175,2018-11-21,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"72",NA,"3",2,10,1,9,180,294,180,NA
"308",NA,"Nectandra herrerae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138504385,2019-02-20,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"20","98",NA,"5",2,10,1,9,180,294,180,NA
"309",NA,"Pseudoxandra angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",146194273,2018-12-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","45",NA,"2-5",2,10,1,9,180,294,180,NA
"310",NA,"Freziera peruana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",150595683,2019-05-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","8",NA,NA,"2",2,10,1,9,180,294,180,NA
"311",NA,"Caryodaphnopsis parviflora","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172913012,2020-05-07,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"312",NA,"Oreopanax cuspidatus","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",177527511,2020-06-30,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes","Unknown",NA,"Unknown",NA,"Unknown","8",NA,NA,"2",2,10,1,9,180,294,180,NA
"313",NA,"Oreopanax williamsii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",177527834,2020-07-01,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes","Unknown",NA,"Unknown",NA,"Yes","8",NA,NA,"2",2,10,1,9,180,294,180,NA
"314",NA,"Klarobelia rocioae","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",185072615,2019-01-22,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","35",NA,"4",2,10,1,9,180,294,180,NA
"315","Peruvian Coastal Catfish","Chinchaysuyoa ortegai","CHORDATA","ACTINOPTERYGII","SILURIFORMES","ARIIDAE",190552056,2020-11-23,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Unknown","8-96,8","96",NA,"2",2,5,2,9,180,294,90,NA
"316",NA,"Myrcia neomcvaughii","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",195548859,2021-03-23,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","21",NA,"3",2,10,1,9,180,294,180,NA
"317",NA,"Ocotea arenaria","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",198141116,2021-04-09,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","16",NA,"3",2,10,1,9,180,294,180,NA
"318",NA,"Ocotea dielsiana","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",198141126,2021-04-28,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"319",NA,"Picramnia killipii","TRACHEOPHYTA","MAGNOLIOPSIDA","PICRAMNIALES","PICRAMNIACEAE",207805290,2023-05-09,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"320",NA,"Solanum sericeum","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",212629398,2022-04-11,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","8","8",NA,"2",2,10,1,9,180,294,180,NA
"321",NA,"Magnolia enepeceana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",216693427,2020-04-20,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"8","8",NA,"2",2,10,1,9,180,294,180,NA
"322",NA,"Brunellia dichapetaloides","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","BRUNELLIACEAE",219814278,2022-08-03,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"323",NA,"Cybianthus jensonii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",223167073,2022-07-29,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,1,9,180,294,180,NA
"324",NA,"Symplocos robinfosteri","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SYMPLOCACEAE",258522603,2024-01-15,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","49",NA,"2",2,10,1,9,180,294,180,NA
"325",NA,"Rhinella arborescandens","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",3016604,2017-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2506.9",NA,"3",2,10,2,4,160,325,80,NA
"326","Cajamarca Water Frog","Telmatobius latirostris","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",3059201,2017-04-21,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"486.14",NA,"3",2,10,2,4,160,325,80,NA
"327","Blunt-eared Bat","Tomopeas ravus","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",21975053,2014-07-14,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"48","272243",NA,"4",2,10,2,4,160,325,80,NA
"328",NA,"Chaetostoma stroumpoulos","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",53817918,2014-04-23,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"340",NA,"4",2,10,2,4,160,325,80,NA
"329",NA,"Magnolia gentryi","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",67513708,2015-08-13,"EN","3.1","B1ab(iii); D","B1ab(iii); D",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,NA,"1703","200","2-4",2,10,1,8,160,325,160,NA
"330",NA,"Magnolia juninensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",67513888,2015-08-13,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"987",NA,"3",2,10,2,4,160,325,80,NA
"331",NA,"Zamia macrochiera","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69833267,2020-06-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","794",NA,"5",2,10,2,4,160,325,80,NA
"332",NA,"Gossypium raimondii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",71774896,2018-07-19,"EN","3.1","B1ab(iii,iv,v)","B1ab(iii,iv,v)",1,"Unknown","Yes","Yes",NA,NA,NA,"Yes",NA,NA,"2200",NA,"4",2,10,2,4,160,325,80,NA
"333",NA,"Solanum acroglossum","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",71777576,2018-07-17,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes","No",NA,NA,"Unknown","Unknown",NA,"3600",NA,"3",2,10,2,4,160,325,80,NA
"334",NA,"Solanum cajamarquense","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",71780913,2018-07-16,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"32","1800",NA,"4",2,10,2,4,160,325,80,NA
"335",NA,"Solanum contumazaense","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",71781669,2018-07-17,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"160",NA,"3",2,10,2,4,160,325,80,NA
"336",NA,"Solanum huancabambense","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",71782029,2018-07-19,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"48",NA,NA,"5",2,10,2,4,160,325,80,NA
