"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"25","Spezia Cave Salamander","Speleomantes ambrosii","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",265126221,2021-11-09,"CR","3.1","E","E",1,"Decreasing",NA,"Yes","No","Unknown","Unknown",NA,"Yes",NA,"861",NA,"2",4,10,10,7,2800,23,400,NA
"26","Hispaniolan Sharp-nosed Frog","Eleutherodactylus oxyrhyncus","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3050521,2020-09-16,"CR","3.1","C1","C1",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"249",NA,4,10,8,8,2560,26,320,NA
"27","Tortue Frog","Eleutherodactylus warreni","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3054529,2021-01-15,"CR","3.1","A4c","A4c",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"189.7",NA,"1",4,10,10,6,2400,27,400,NA
"28","Vanishing Rainfrog","Craugastor evanesco","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",50922883,2016-04-03,"CR","3.1","A4ace","A4ace",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"6072.35",NA,"1",4,10,10,6,2400,27,400,NA
"29","Limosa Harlequin Frog","Atelopus limosus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",54340943,2018-05-23,"CR","3.1","A4ce","A4ce",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1469.11",NA,"1",4,10,10,6,2400,27,400,NA
"30","Northern Corroboree Frog","Pseudophryne pengilleyi","CHORDATA","AMPHIBIA","ANURA","MYOBATRACHIDAE",78435819,2022-03-28,"CR","3.1","A4ace","A4ace",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2050",NA,"1",4,10,10,6,2400,27,400,NA
"31","Spotted Treefrog","Litoria spenceri","CHORDATA","AMPHIBIA","ANURA","PELODRYADIDAE",78437804,2021-08-23,"CR","3.1","A4ce","A4ce",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"24-72","596-4714","1499","1",4,10,10,6,2400,27,400,NA
"32","Montseny Newt","Calotriton arnoldi","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE",89696462,2021-08-20,"CR","3.1","A3ce; E","A3ce; E",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes",NA,NA,"120","1000-1500","1",4,10,10,6,2400,27,400,NA
"33","Bamboutos Smalltongue Toad","Werneria bambutensis","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",16925585,2016-11-21,"CR","3.1","A2ae","A2ae",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4122.76",NA,"2",4,10,10,5,2000,33,400,NA
"34","Afia Birago's Puddle Frog","Phrynobatrachus afiabirago","CHORDATA","AMPHIBIA","ANURA","PHRYNOBATRACHIDAE",176938868,2019-10-22,"CR","3.1","A3c","A3c",1,"Decreasing",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"2",4,10,10,5,2000,33,400,NA
"35",NA,"Hyloscirtus hillisi","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",150088895,2021-03-17,"CR","3.1","A3c; B1ab(iii,v)","A3c; B1ab(iii,v)",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"10-99",NA,"1",4,5,10,9,1800,35,200,NA
"36","Huangshan Giant Salamander","Andrias davidianus","CHORDATA","AMPHIBIA","CAUDATA","CRYPTOBRANCHIDAE",48438418,2020-12-09,"CR","3.1","A2acde","A2acde",1,"Decreasing","Yes","Yes","Unknown",NA,NA,NA,NA,NA,NA,NA,"4",4,10,10,4,1600,36,400,NA
"37","Turquino Streamfrog","Eleutherodactylus turquinensis","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",50202934,2020-09-29,"CR","3.1","A2ce","A2ce",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"557.4",NA,"3",4,10,10,4,1600,36,400,NA
"38",NA,"Atelopus palmatus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",98642557,2016-07-17,"CR","3.1","A2ac","A2ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"344",NA,"4",4,10,10,4,1600,36,400,NA
"39","Red-armed Poison Frog","Paruwrobates erythromos","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",98647012,2021-02-23,"CR","3.1","A3c","A3c",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1555.1",NA,"3",4,10,10,4,1600,36,400,NA
"40","Togo Slippery Frog","Conraua derooi","CHORDATA","AMPHIBIA","ANURA","CONRAUIDAE",16281365,2020-02-11,"CR","3.1","C1","C1",2,"Decreasing","Yes","Yes",NA,NA,NA,"Yes",NA,"12","571","249","1",4,5,8,8,1280,40,160,NA
"41","Isla Bonita Treefrog","Isthmohyla debilis","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",54346454,2019-09-12,"CR","3.1","C1","C1",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4797","249","1-5",4,5,8,8,1280,40,160,NA
