"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"16","Sardinian Long-eared Bat","Plecotus sardus","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",211020578,2023-05-02,"CR","3.1","C1","C1",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown",NA,"No","84","2030","150",NA,4,10,8,8,2560,15,320,NA
"17","Tana River Crested Mangabey","Cercocebus galeritus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17956330,2019-11-04,"CR","3.1","A3c","A3c",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,"100-1000",NA,4,10,10,6,2400,17,400,NA
"18","Grewcock's Sportive Lemur","Lepilemur grewcockorum","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE",115585939,2018-05-07,"CR","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,NA,"143",NA,"1",4,10,10,6,2400,17,400,NA
"19","Alaotran Gentle Lemur","Hapalemur alaotrensis","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE",182236363,2018-05-07,"CR","3.1","A2acd","A2acd",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"519",NA,"1",4,10,10,6,2400,17,400,NA
"20","Malagasy Giant Rat","Hypogeomys antimena","CHORDATA","MAMMALIA","RODENTIA","NESOMYIDAE",216087357,2022-04-10,"CR","3.1","A2bc","A2bc",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"470","5036","1",4,10,10,6,2400,17,400,NA
"21","Eastern Black Crested Gibbon","Nomascus nasutus","CHORDATA","MAMMALIA","PRIMATES","HYLOBATIDAE",17969578,2015-11-20,"CR","3.1","A2cd; C1+2a(i,ii); D","A2cd; C1+2a(i,ii); D",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,NA,"45-47",NA,4,5,10,10,2000,21,200,NA
"22","John Cleese's Avahi","Avahi cleesei","CHORDATA","MAMMALIA","PRIMATES","INDRIIDAE",115582253,2018-05-07,"CR","3.1","A2c+3c+4c","A2c+3c+4c",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"490",NA,"2",4,10,10,5,2000,21,400,NA
"23","Mananara-Nord Sportive Lemur","Lepilemur hollandorum","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE",115587841,2018-05-07,"CR","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,NA,"393",NA,"2",4,10,10,5,2000,21,400,NA
"24","Miss Waldron's Bay Colobus","Piliocolobus waldroni","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",166620835,2016-08-04,"CR","3.1","A2cd; C2a(i); D","A2cd; C2a(i); D",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,10,10,2000,21,200,NA
"25","Northern Muriqui","Brachyteles hypoxanthus","CHORDATA","MAMMALIA","PRIMATES","ATELIDAE",191693399,2019-03-18,"CR","3.1","A2cd","A2cd",1,"Decreasing","Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,"1000",NA,4,10,10,5,2000,21,400,NA
"26","Buffy-headed Marmoset","Callithrix flaviceps","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",191700879,2019-07-15,"CR","3.1","A2ace","A2ace",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Unknown",NA,NA,"30815","2000-2499",NA,4,10,10,5,2000,21,400,NA
"27","Cotton-top Tamarin","Oedipomidas oedipus","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE",192551067,2020-02-25,"CR","3.1","A3cd","A3cd",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,4,10,10,5,2000,21,400,NA
"28","Yellow-breasted Capuchin","Sapajus xanthosternos","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE",192592138,2020-03-02,"CR","3.1","A4cde","A4cde",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,NA,"470000","2499",NA,4,10,10,5,2000,21,400,NA
"29","Pagai Macaque","Macaca pagensis","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17949995,2015-11-23,"CR","3.1","A2acd+4acd","A2acd+4acd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No",NA,NA,"2100-3700",NA,4,10,10,4,1600,29,400,NA
"30","Leadbeater's Possum","Gymnobelideus leadbeateri","CHORDATA","MAMMALIA","DIPROTODONTIA","PETAURIDAE",21959976,2014-04-22,"CR","3.1","A2abc+3bc+4abc","A2abc+3bc+4abc",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"284-5000,3500","1938-20000,10000","1100-11000, 2500","2-20,5",4,10,10,4,1600,29,400,NA
"31","Ngwayir","Pseudocheirus occidentalis","CHORDATA","MAMMALIA","DIPROTODONTIA","PSEUDOCHEIRIDAE",21963100,2014-03-09,"CR","3.1","A2bce+3bce+4bce","A2bce+3bce+4bce",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","No",NA,"300-500","40000","3400",NA,4,10,10,4,1600,29,400,NA
"32","Herola","Beatragus hunteri","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",50185297,2016-06-28,"CR","3.1","A2acd","A2acd",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"200-250",NA,4,5,10,8,1600,29,200,NA
"33","Tattersalli's Sifaka","Propithecus tattersalli","CHORDATA","MAMMALIA","PRIMATES","INDRIIDAE",115571806,2019-12-16,"CR","3.1","A2acd+4acd","A2acd+4acd",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"No",NA,NA,"1919","4000-5000","3",4,10,10,4,1600,29,400,NA
"34","Saola","Pseudoryx nghetinhensis","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",166485696,2015-11-27,"CR","3.1","A2acd+3cd+4acd; C2a(i)","A2acd+3cd+4acd; C2a(i)",2,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Yes","Unknown","10-5000",NA,"25-750, 50-300","5-15",4,5,10,8,1600,29,200,NA
