"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"5650",NA,"Psychotria crassipetala","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",84419018,2018-05-03,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)",2,"Decreasing","Yes","Yes",NA,NA,"Yes","No",NA,"44-48,44","1006-11286,1006",NA,"5",2,5,2,4,80,5602,40,NA
"5651",NA,"Psychotria tenuipetiolata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",84549893,2022-12-16,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","1307",NA,"3",2,10,1,4,80,5602,80,NA
"5652",NA,"Weinmannia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","CUNONIACEAE",99514217,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500",NA,NA,"3",2,10,1,4,80,5602,80,NA
"5653",NA,"Gardenia grievei","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514345,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,5602,80,NA
"5654",NA,"Gardenia hillii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514379,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500",NA,NA,"5",2,10,1,4,80,5602,80,NA
"5655",NA,"Gardenia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514473,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,5602,80,NA
"5656",NA,"Astronidium macranthum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99516107,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,5602,80,NA
"5657",NA,"Aglaia amplexicaulis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",99517236,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,5602,80,NA
"5658",NA,"Metrosideros waialealae","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",103804148,2018-06-22,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"424","10283",NA,"4",2,10,1,4,80,5602,80,NA
"5659",NA,"Duguetia microphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",107302496,2015-04-28,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"499","4999",NA,"4",2,10,1,4,80,5602,80,NA
"5660",NA,"Coffea homollei","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",108665555,2017-03-29,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"10800",NA,"5",1,10,2,4,80,5602,40,NA
"5661",NA,"Tricalysia ferorum","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",110084547,2020-10-08,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","40215",NA,"5",2,5,2,4,80,5602,40,NA
"5662",NA,"Allophylus ujori","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",110088740,2020-02-05,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)",2,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"28","1633",NA,"5",2,5,2,4,80,5602,40,NA
"5663",NA,"Cola liberica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",111449377,2018-11-28,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20.00","3355",NA,"5",2,10,1,4,80,5602,80,NA
"5664",NA,"Cola mayumbensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",111449412,2019-01-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"16","1873",NA,"4",2,5,2,4,80,5602,40,NA
"5665",NA,"Cola stelechantha","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",111449557,2018-05-25,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"44","3987",NA,"5",2,10,1,4,80,5602,80,NA
