"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1","Berger's Cape Tortoise","Chersobius solus","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",125807053,1996-08-01,"VU","2.3","C2a","C2a(i)",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Inf,2,2,Inf,1,Inf,NA
"2","Short-necked Turtle","Pseudemydura umbrina","CHORDATA","REPTILIA","TESTUDINES","CHELIDAE",97271321,1996-08-01,"CR","2.3","A1c; B1+2c; C1+2b; D","A2c;B1ab(iii);C1+2a(ii);D",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,10,10,4000,2,400,NA
"3","Burmese Roofed Turtle","Batagur trivittata","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",152044061,2018-03-14,"CR","3.1","A2bcd; B1ab(i,ii,iii)+2ab(i,ii,iii); D","A2bcd; B1ab(i,ii,iii)+2ab(i,ii,iii); D",1,"Decreasing","Unknown","Yes",NA,"Yes","Yes",NA,"Yes","9","80","10","1",4,10,10,10,4000,2,400,NA
"4","Annam Pond Turtle","Mauremys annamensis","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",182354172,2018-03-14,"CR","3.1","A2bcd+4bcd; B2ab(i,ii,iii,iv,v); D","A2bcd+4bcd; B2ab(i,ii,iii,iv,v); D",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","4-10","12500","0-100, 50","1",4,10,10,10,4000,2,400,NA
"5",NA,"Calamaria ingeri","CHORDATA","REPTILIA","SQUAMATA","CALAMARIIDAE",1442469,2011-08-30,"CR","3.1","A3c; B1ab(iii)","A3c; B1ab(iii)",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,"1",4,10,10,9,3600,5,400,NA
"6","China Alligator","Alligator sinensis","CHORDATA","REPTILIA","CROCODYLIA","ALLIGATORIDAE",3146005,2017-07-31,"CR","3.1","A1b; B1ab(ii,v)+2ab(ii,v); C1+2a(i)","A1b; B1ab(ii,v)+2ab(ii,v); C1+2a(i)",1,"Stable","Yes","No","Unknown",NA,"Yes",NA,"Yes","5","43","68-86","1",4,10,10,9,3600,5,400,NA
"7","Radiated Tortoise","Astrochelys radiata","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",12950491,2008-01-15,"CR","3.1","A4d; E","A4d; E",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"5,000-20,000","500-2,000",NA,NA,4,10,10,9,3600,5,400,NA
"8","Angonoka","Astrochelys yniphora","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",12950950,2008-01-15,"CR","3.1","A4ad; B2ab(v); C1; E","A4ad; B2ab(v); C1; E",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"12-60","700",NA,"5",4,10,10,9,3600,5,400,NA
"9","Hood Island Giant Tortoise","Chelonoidis hoodensis","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",82777079,2015-08-20,"CR","3.1","A1bde","A1bde",1,"Increasing",NA,NA,NA,NA,NA,NA,NA,"24","60.5","100-200",NA,4,10,10,9,3600,5,400,NA
"10","Cerro Fatal Giant Tortoise","Chelonoidis donfaustoi","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",90377135,2016-03-26,"CR","3.1","A2abce; B1ab(ii)","A2abce; B1ab(ii)",1,"Increasing",NA,NA,NA,NA,"Yes",NA,NA,"40","40","250","1",4,10,10,9,3600,5,400,NA
"11","Pukuma Skink","Oligosoma hoparatea","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",120192594,2018-02-17,"CR","3.1","A4abe; B2ab(v); C1+2a(i)","A4abe; B2ab(v); C1+2a(i)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"Yes","8",NA,"200","1",4,10,10,9,3600,5,400,NA
"12","Pulau Tioman Ground Snake","Gongylosoma mukutense","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE",176396246,2011-08-31,"CR","3.1","A3c; B1b(iii)","A3c; B1b(iii)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4,10,10,9,3600,5,400,NA
"13","Spider Tortoise","Pyxis arachnoides","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",177075588,2008-01-17,"CR","3.1","A4cd; E","A4cd; E",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"upto500","upto20,000",NA,NA,4,10,10,9,3600,5,400,NA
"14","Bojer's Skink","Gongylomorphus bojerii","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",217761064,2015-05-11,"CR","3.1","A2abce","A2abce",1,"Stable",NA,NA,NA,NA,NA,NA,"Yes","3.63","723.62",NA,"8",4,10,10,9,3600,5,400,NA
"15","Philippine Crocodile","Crocodylus mindorensis","CHORDATA","REPTILIA","CROCODYLIA","CROCODYLIDAE",3048281,2012-05-24,"CR","3.1","A2cd","A2cd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","25-2000","257309","92-137","6",4,10,10,8,3200,15,400,NA
"16","Cuban Crocodile","Crocodylus rhombifer","CHORDATA","REPTILIA","CROCODYLIA","CROCODYLIDAE",130856048,2022-02-28,"CR","3.1","A2cde","A2cde",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","No","Yes","300","4342","2400","1",4,10,10,7,2800,16,400,NA
"17","Prakke's Reed Snake","Calamaria prakkei","CHORDATA","REPTILIA","SQUAMATA","CALAMARIIDAE",2054340,2011-08-30,"CR","3.1","A2c","A2c",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,NA,NA,"1",4,10,10,6,2400,17,400,NA
"18","Sierra Negra Giant Tortoise","Chelonoidis guntheri","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",116505802,2015-08-15,"CR","3.1","A2bde","A2bde",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"707","400-700",NA,4,10,10,6,2400,17,400,NA
"19","Burgan Skink","Oligosoma burganae","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",120192574,2018-02-17,"CR","3.1","A2abce+4abce","A2abce+4abce",1,"Decreasing","Yes","Unknown",NA,NA,NA,"Unknown",NA,"32","30566","250",NA,4,10,10,6,2400,17,400,NA
"20","Geometric Tortoise","Psammobates geometricus","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",173894530,2017-06-13,"CR","3.1","A4ace","A4ace",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,NA,"2827","800",NA,4,10,10,6,2400,17,400,NA
"21","James Island Giant Tortoise","Chelonoidis darwini","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",217759496,2015-08-16,"CR","3.1","A1bde","A1bde",1,"Increasing",NA,NA,NA,NA,NA,NA,NA,"240","585","500-1700, 800",NA,4,10,10,6,2400,17,400,NA
"22","Hoge’s Toadhead Turtle","Ranacephala hogei","CHORDATA","REPTILIA","TESTUDINES","CHELIDAE",217759966,2016-02-25,"CR","3.1","A2bcd+4bcd","A2bcd+4bcd",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,NA,"35718","500-1000","8",4,10,10,6,2400,17,400,NA
"23","Red River Giant Softshell Turtle","Rafetus swinhoei","CHORDATA","REPTILIA","TESTUDINES","TRIONYCHIDAE",2931537,2018-03-12,"CR","3.1","A2acd; D","A2acd; D",2,"Decreasing","Yes",NA,"Yes","Yes","Yes",NA,"Yes","12",NA,"3","3",4,5,10,10,2000,23,200,NA
"24","Vallarta Mud Turtle","Kinosternon vogti","CHORDATA","REPTILIA","TESTUDINES","KINOSTERNIDAE",215164374,2022-03-11,"CR","3.1","A4cde","A4cde",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"100","330","1000","5",4,10,10,5,2000,23,400,NA
"25","Be’er Sheva Fringe-fingered Lizard","Acanthodactylus beershebensis","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE",12488658,2006-01-31,"CR","3.1","A2c; B2ab(iii)","A2c; B2ab(iii)",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,10,9,1800,25,200,NA
"26","Indefatigable Island Giant Tortoise","Chelonoidis porteri","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",82777132,2016-03-26,"CR","3.1","A2bde","A2bde",1,"Increasing","No",NA,NA,NA,NA,"No",NA,"141","500","3400",NA,4,10,10,4,1600,26,400,NA
"27","Mexican Giant Tortoise","Gopherus flavomarginatus","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",112660985,2017-03-09,"CR","3.1","A4bcd","A4bcd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"2500",NA,4,10,10,4,1600,26,400,NA
"28","Orinoco Crocodile","Crocodylus intermedius","CHORDATA","REPTILIA","CROCODYLIA","CROCODYLIDAE",181089024,2017-10-19,"CR","3.1","A2bcd; C2a(i)","A2bcd; C2a(i)",2,"Decreasing","Yes","Yes","No","Unknown","Unknown","No","No","1927","615914","90-254,190","34",4,5,10,8,1600,26,200,NA
"29","Arakan Forest Turtle","Heosemys depressa","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",2929864,2018-03-14,"CR","3.1","A2cd+4cd","A2cd+4cd",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,4,5,10,7,1400,29,200,NA
"30","McCord's Snake-necked Turtle","Chelodina mccordi","CHORDATA","REPTILIA","TESTUDINES","CHELIDAE",123814575,2018-03-15,"CR","3.1","A2acde","A2acde",2,"Decreasing",NA,"Yes",NA,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,4,5,10,7,1400,29,200,NA
"31","Philippine Pond Turtle","Siebenrockiella leytensis","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",2929929,2018-03-13,"CR","3.1","A4abcd","A4abcd",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"1495",NA,NA,4,10,10,3,1200,31,400,NA
"32","Madagascar Sideneck Turtle","Erymnochelys madagascariensis","CHORDATA","REPTILIA","TESTUDINES","PODOCNEMIDIDAE",97396666,2008-01-15,"CR","3.1","A4d","A4d",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"1-500",NA,"10000",NA,4,10,10,3,1200,31,400,NA
"33","Gran Canaria Giant Lizard","Gallotia stehlini","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE",137850850,2022-11-02,"CR","3.1","A3ce","A3ce",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"1538",NA,NA,4,10,10,3,1200,31,400,NA
"34",NA,"Liolaemus lutzae","CHORDATA","REPTILIA","SQUAMATA","LIOLAEMIDAE",137950625,2014-08-04,"CR","3.1","A2c","A2c",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"489",NA,NA,NA,4,10,10,3,1200,31,400,NA
"35","Bengal Roof Turtle","Batagur kachuga","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",152043133,2018-03-13,"CR","3.1","A2cd+4cd","A2cd+4cd",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,NA,"500",NA,4,5,10,6,1200,31,200,NA
"36",NA,"Sphaerodactylus phyzacinus","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE",75607869,2015-07-23,"EN","3.1","A2ace; B1ab(ii,iii,v)+2ab(ii,iii,v)","A2ace; B1ab(ii,iii,v)+2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"34","34",NA,"4",2,10,6,9,1080,36,180,NA
"37","Gau Banded Iguana","Brachylophus gau","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",152294669,2019-06-05,"EN","3.1","A2bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","A2bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes","No","Yes","Yes","No","Yes","220","220","1000-7000","1",2,10,6,7,840,37,140,NA
"38","Batagur","Batagur baska","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",2788691,2018-03-14,"CR","3.1","A2acd+4cd; C1+2a(i)","A2acd+4cd; C1+2a(i)",4,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,4,2.5,10,8,800,38,100,NA
"39","Fijian Crested Iguana","Brachylophus vitiensis","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",2791620,2012-06-22,"CR","3.1","A2abce","A2abce",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"12000-14000,13000","8",4,10,10,2,800,38,400,NA
"40","Arnhem Land Egernia","Bellatorias obiri","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",47155335,2017-06-14,"CR","3.1","C2a(i); D","C2a(i); D",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"50","12","12",NA,4,10,2,10,800,38,400,NA
"41","Navassa Dwarf Boa","Tropidophis bucculentus","CHORDATA","REPTILIA","SQUAMATA","TROPIDOPHIIDAE",75607979,2015-07-21,"CR","3.1","B1ab(v)","B1ab(v)",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"5.28","0-49","1",4,10,2,10,800,38,400,NA
"42","Lister’s Gecko","Lepidodactylus listeri","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",83321765,2017-02-20,"EW","3.1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Yes","0-1","0-1",NA,NA,8,1,10,10,800,38,80,NA
"43","Yunnan Box Turtle","Cuora yunnanensis","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",97360350,2009-06-12,"CR","3.1","B2ab(ii,iii,v); D","B2ab(ii,iii,v); D",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"0-10",NA,"0-50","1",4,10,2,10,800,38,400,NA
"44","Christmas Island Blue-tailed Shinning-skink","Cryptoblepharus egeriae","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",102327566,2017-02-20,"EW","3.1",NA,NA,1,NA,"Unknown",NA,NA,NA,NA,NA,"No","0-1","0-1",NA,NA,8,1,10,10,800,38,80,NA
"45","Black Racer","Hypsirhynchus ater","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",115053626,2015-07-21,"CR","3.1","C2a(i); D","C2a(i); D",1,"Decreasing","Yes",NA,NA,"Yes",NA,"Yes","No",NA,"13505","40",NA,4,10,2,10,800,38,400,NA
"46","Hispaniolan Two-lined Skink","Mabuya hispaniolae","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",115396727,2015-07-23,"CR","3.1","B1ab(v); D","B1ab(v); D",1,"Unknown","Yes","No",NA,"No",NA,NA,"Yes",NA,"12","0-49","1",4,10,2,10,800,38,400,NA
"47","Speckled Skink","Oligosoma infrapunctatum","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",120191280,2019-11-15,"CR","3.1","D","D",1,"Unknown","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"0-49",NA,4,10,2,10,800,38,400,NA
"48","Bocourt's Eyelid Skink","Phoboscincus bocourti","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",123246644,2017-12-11,"CR","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i); D","B1ab(iii,v)+2ab(iii,v); C2a(i); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4","4","10-99","1",4,10,2,10,800,38,400,NA
"49","Southern Viet Nam Box Turtle","Cuora picturata","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",123815952,2018-03-12,"CR","3.1","A2bd+4bd","A2bd+4bd",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"3000","25000","3000-10000",NA,4,10,10,2,800,38,400,NA
"50","Chesterfield Skink","Oligosoma salmo","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",156730436,2019-10-31,"CR","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"4","4","49","1",4,10,2,10,800,38,400,NA
"51","Sinking Galliwasp","Celestus occiduus","CHORDATA","REPTILIA","SQUAMATA","DIPLOGLOSSIDAE",181348221,2015-07-21,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Unknown","Yes",NA,"No",NA,NA,"No","Yes",NA,NA,"40","1",4,10,2,10,800,38,400,NA
"52","Victorian Grassland Earless Dragon","Tympanocryptis pinguicolla","CHORDATA","REPTILIA","SQUAMATA","AGAMIDAE",235752222,2023-09-07,"CR","3.1","B1ab(iii,v)+2ab(iii,v); D","B1ab(iii,v)+2ab(iii,v); D",1,"Decreasing","Yes","Yes",NA,"Unknown","Unknown",NA,NA,"4-8","4-8","16-49","1",4,10,2,10,800,38,400,NA
"53","Nyanga Rinkhals","Hemachatus nyangensis","CHORDATA","REPTILIA","SQUAMATA","ELAPIDAE",246788833,2024-03-09,"CR","3.1","D","D",1,"Decreasing",NA,"No",NA,"No",NA,NA,NA,NA,"0","0-249",NA,4,10,2,10,800,38,400,NA
"54","Nguru Pygmy Chameleon","Rhampholeon acuminatus","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",1344202,2013-08-21,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","28","45",NA,"1",4,10,2,9,720,54,360,NA
"55","Pink Iguana","Conolophus marthae","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",1414375,2012-02-19,"CR","3.1","B1ab(iii,v)+2ab(iii,v); C2a(ii)","B1ab(iii,v)+2ab(iii,v); C2a(ii)",1,"Unknown","Yes","Yes","No","Unknown","Unknown","No","Yes","9-10.9","25","192","1",4,10,2,9,720,54,360,NA
"56",NA,"Omoadiphas texiguatensis","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",1485231,2012-05-08,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,"1",4,10,2,9,720,54,360,NA
"57","Roatan Coral Snake","Micrurus ruatanus","CHORDATA","REPTILIA","SQUAMATA","ELAPIDAE",1487908,2012-05-08,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,"1",4,10,2,9,720,54,360,NA
"58",NA,"Anolis cusuco","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",1529953,2012-06-08,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"80",NA,"1",4,10,2,9,720,54,360,NA
"59",NA,"Anolis amplisquamosus","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",1531801,2016-09-12,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"80",NA,"1",4,10,2,9,720,54,360,NA
"60",NA,"Anolis muralla","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",1535864,2012-05-07,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"80",NA,"1",4,10,2,9,720,54,360,NA
"61","Nicobar Bamboo Pitviper","Trimeresurus labialis","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE",2295688,2019-09-07,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"99",NA,"1",4,10,2,9,720,54,360,NA
"62","Lauan Ground Skink","Leiolopisma alazon","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",2468178,2011-09-13,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","2","2",NA,"3",4,10,2,9,720,54,360,NA
"63","Campbell's Alligator Lizard","Abronia campbelli","CHORDATA","REPTILIA","SQUAMATA","ANGUIDAE",2758583,2012-05-06,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"18","500",NA,4,10,2,9,720,54,360,NA
"64",NA,"Anolis kreutzi","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",2760449,2012-05-07,"CR","3.1","B1ab(i,iii)","B1ab(i,iii)",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"75",NA,"1",4,10,2,9,720,54,360,NA
"65","Monteverde Anole","Anolis monteverde","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",2760593,2012-05-07,"CR","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"20",NA,"1",4,10,2,9,720,54,360,NA
"66","Mangrove Anole","Anolis utilensis","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",2760982,2012-05-07,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2",NA,"1",4,10,2,9,720,54,360,NA
"67","Corn Island Anole","Anolis villai","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",2760989,2012-05-07,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"10",NA,"1",4,10,2,9,720,54,360,NA
"68","Reyes’ Caribbean Gecko","Aristelliger reyesi","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE",2761392,2016-11-30,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4","21.1",NA,"1",4,10,2,9,720,54,360,NA
"69","Three-banded Centipede Snake","Tantilla tritaeniata","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE",2764105,2012-05-07,"CR","3.1","B1ac(iv)","B1ac(iv)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,"1",4,10,2,9,720,54,360,NA
"70","San Andres Snake","Coniophanes andresensis","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",2765973,2013-10-22,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"44",NA,"1",4,10,2,9,720,54,360,NA
"71",NA,"Omoadiphas cannula","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",2768425,2012-05-07,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,"1",4,10,2,9,720,54,360,NA
"72","Tenorio Anole","Anolis tenorioensis","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",2769620,2012-05-07,"CR","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"80",NA,"1",4,10,2,9,720,54,360,NA
"73",NA,"Acanthodactylus harranensis","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE",5908003,2008-12-14,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4,10,2,9,720,54,360,NA
"74",NA,"Vipera anatolica","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE",5924622,2008-12-14,"CR","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,54,360,NA
"75",NA,"Paracontias minimus","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",6910971,2011-01-27,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"29",NA,"1",4,10,2,9,720,54,360,NA
"76","Bizarre-nosed Chameleon","Calumma hafahafa","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",6920084,2011-01-27,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,4,10,2,9,720,54,360,NA
"77","Namoroka Leaf Chameleon","Brookesia bonsi","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",6934200,2011-01-25,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,"No","Unknown",NA,NA,"Yes",NA,NA,NA,"1",4,10,2,9,720,54,360,NA
"78",NA,"Compsophis vinckei","CHORDATA","REPTILIA","SQUAMATA","PSEUDOXYRHOPHIIDAE",6940327,2011-01-25,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,"2",4,10,2,9,720,54,360,NA
"79",NA,"Paracontias fasika","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",8862980,2011-01-27,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,"Yes",NA,"45",NA,"1",4,10,2,9,720,54,360,NA
"80",NA,"Hemidactylus dracaenacolus","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",9122790,2011-07-12,"CR","3.1","B1ab(ii,iii,v)","B1ab(ii,iii,v)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"6","25",NA,"1",4,10,2,9,720,54,360,NA
"81","Oaxaca Spiny-tailed Iguana","Ctenosaura oaxacana","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",10859692,2004-04-30,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,54,360,NA
"82",NA,"Sceloporus exsul","CHORDATA","REPTILIA","SQUAMATA","PHRYNOSOMATIDAE",12743099,2007-03-01,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,54,360,NA
"83","Santa Catalina Island Rattlesnake","Crotalus catalinensis","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE",12764544,2007-03-01,"CR","3.1","B1ab(v)","B1ab(v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,54,360,NA
"84","Williams' Dwarf Gecko","Lygodactylus williamsi","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",14665385,2012-02-22,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","8","20",NA,"1",4,10,2,9,720,54,360,NA
"85","Swan Island Racer","Cubophis brooksi","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",16013070,2020-02-06,"CR","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",4,10,2,9,720,54,360,NA
