"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"68","Pitt Island Shag","Phalacrocorax featherstoni","CHORDATA","AVES","SULIFORMES","PHALACROCORACIDAE",132595530,2018-08-08,"EN","3.1","A2bde+3bde+4bde; C1+2a(ii)","A2bde+3bde+4bde; C1+2a(ii)",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","22","13400","868","11-100",2,10,6,6,720,61,120,NA
"69","Mascarene Petrel","Pseudobulweria aterrima","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132611797,2018-08-07,"CR","3.1","C2a(ii)","C2a(ii)",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","Yes","9","77000","100-200","4",4,10,2,9,720,61,360,NA
"70","Marquesas Kingfisher","Todiramphus godeffroyi","CHORDATA","AVES","CORACIIFORMES","ALCEDINIDAE",149519891,2019-08-15,"CR","3.1","B1ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","No","Yes",NA,"90","350","1",4,10,2,9,720,61,360,NA
"71","Kagu","Rhynochetos jubatus","CHORDATA","AVES","EURYPYGIFORMES","RHYNOCHETIDAE",156666402,2019-08-14,"EN","3.1","A3e+4ad; C2a(i)","A3e+4ad; C2a(i)",1,"Decreasing","Yes","No","No","No","Yes","No","Yes","2000-4212","7400","250-999","3-5",2,10,6,6,720,61,120,NA
"72","Rimatara Reed-warbler","Acrocephalus rimitarae","CHORDATA","AVES","PASSERIFORMES","ACROCEPHALIDAE",171783171,2020-04-08,"CR","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","16","16","600-1900","1",4,10,2,9,720,61,360,NA
"73","Principe Thrush","Turdus xanthorhynchus","CHORDATA","AVES","PASSERIFORMES","TURDIDAE",176239121,2020-05-29,"CR","3.1","B1ab(ii,iii,v); C2a(ii)","B1ab(ii,iii,v); C2a(ii)",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"60","50-249","1",4,10,2,9,720,61,360,NA
"74","Seychelles Scops-owl","Otus insularis","CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",177971497,2020-07-17,"CR","3.1","B1ab(ii,iii,v); C2a(ii)","B1ab(ii,iii,v); C2a(ii)",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","Yes","84","84","200-280","1",4,10,2,9,720,61,360,NA
"75","Grenada Dove","Leptotila wellsi","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",178391475,2021-03-12,"CR","3.1","C2a(ii)","C2a(ii)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Unknown","Yes","28","31","136-182","2-5",4,10,2,9,720,61,360,NA
"76","Taita Apalis","Apalis fuscigularis","CHORDATA","AVES","PASSERIFORMES","CISTICOLIDAE",179050057,2020-07-10,"CR","3.1","B1ab(i,ii,iii,iv,v); C2a(i)","B1ab(i,ii,iii,iv,v); C2a(i)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Yes","16","16","50-249","3",4,10,2,9,720,61,360,NA
"77","Fernandina's Flicker","Colaptes fernandinae","CHORDATA","AVES","PICIFORMES","PICIDAE",179186511,2021-07-02,"EN","3.1","A2bcde+3bcde+4bcde; C2a(i)","A2bcde+3bcde+4bcde; C2a(i)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Unknown","No","11000","105000","600-800","11-100",2,10,6,6,720,61,120,NA
